fighter_id_x,knockdowns_x,total_strikes_att_x,total_strikes_succ_x,sig_strikes_att_x,sig_strikes_succ_x,takedown_att_x,takedown_succ_x,submission_att_x,reversals_x,ctrl_time_x,fighter_f_name_y,fighter_l_name_y,fighter_nickname_y,fighter_height_cm_y,fighter_weight_lbs_y,fighter_reach_cm_y,fighter_stance_y,fighter_dob_y,fighter_w_y,fighter_l_y,fighter_d_y,fighter_nc_dq_y,fight_stat_id_y,fighter_id_y,knockdowns_y,total_strikes_att_y,total_strikes_succ_y,sig_strikes_att_y,sig_strikes_succ_y,takedown_att_y,takedown_succ_y,submission_att_y,reversals_y,ctrl_time_y,winner
539.0,0.0,81.0,51.0,53.0,28.0,7.0,2.0,0.0,0.0,4:39,Spencer,Fisher,The King,170.18,155.0,172.72,Southpaw,1976-05-09,24,9,0,,2411,2981.0,0.0,51.0,20.0,44.0,14.0,0.0,0.0,0.0,0.0,0:00,539.0
2947.0,0.0,118.0,57.0,80.0,25.0,5.0,2.0,2.0,1.0,3:53,Spencer,Fisher,The King,170.18,155.0,172.72,Southpaw,1976-05-09,24,9,0,,1345,2981.0,0.0,90.0,52.0,61.0,24.0,0.0,0.0,0.0,0.0,0:04,2947.0
3122.0,0.0,141.0,92.0,100.0,55.0,15.0,8.0,0.0,1.0,5:02,Tyson,Griffin,,167.64,145.0,172.72,Orthodox,1984-04-20,16,8,0,,1355,2722.0,0.0,119.0,42.0,115.0,38.0,6.0,3.0,4.0,0.0,1:39,3122.0
732.0,0.0,264.0,103.0,253.0,92.0,7.0,3.0,0.0,0.0,2:31,Tyson,Griffin,,167.64,145.0,172.72,Orthodox,1984-04-20,16,8,0,,1987,2722.0,0.0,268.0,102.0,240.0,74.0,2.0,0.0,0.0,0.0,0:00,732.0
2512.0,1.0,146.0,74.0,141.0,69.0,1.0,0.0,0.0,0.0,0:01,Ross,Pearson,The Real Deal,172.72,155.0,175.26,Orthodox,1984-09-26,20,16,0,1.0,8229,1284.0,0.0,88.0,38.0,88.0,38.0,0.0,0.0,0.0,0.0,0:02,2512.0
1896.0,0.0,265.0,134.0,261.0,131.0,0.0,0.0,0.0,0.0,0:00,Ross,Pearson,The Real Deal,172.72,155.0,175.26,Orthodox,1984-09-26,20,16,0,1.0,9311,1284.0,0.0,226.0,81.0,224.0,79.0,2.0,0.0,0.0,0.0,0:18,1896.0
870.0,0.0,134.0,33.0,134.0,33.0,1.0,0.0,0.0,0.0,0:02,Ross,Pearson,The Real Deal,172.72,155.0,175.26,Orthodox,1984-09-26,20,16,0,1.0,5419,1284.0,1.0,122.0,51.0,122.0,51.0,1.0,1.0,0.0,0.0,0:06,870.0
1798.0,0.0,58.0,25.0,47.0,15.0,4.0,2.0,0.0,0.0,1:13,Ross,Pearson,The Real Deal,172.72,155.0,175.26,Orthodox,1984-09-26,20,16,0,1.0,5605,1284.0,1.0,64.0,35.0,55.0,26.0,0.0,0.0,0.0,0.0,0:08,1284.0
1692.0,1.0,78.0,24.0,78.0,24.0,4.0,1.0,1.0,0.0,0:39,Ross,Pearson,The Real Deal,172.72,155.0,175.26,Orthodox,1984-09-26,20,16,0,1.0,2847,1284.0,0.0,75.0,30.0,71.0,26.0,0.0,0.0,0.0,0.0,0:20,1692.0
595.0,0.0,114.0,35.0,113.0,34.0,6.0,1.0,0.0,0.0,1:31,Ross,Pearson,The Real Deal,172.72,155.0,175.26,Orthodox,1984-09-26,20,16,0,1.0,4209,1284.0,2.0,103.0,53.0,100.0,50.0,1.0,0.0,0.0,0.0,0:18,1284.0
3369.0,0.0,83.0,35.0,77.0,29.0,7.0,1.0,0.0,0.0,3:08,Ross,Pearson,The Real Deal,172.72,155.0,175.26,Orthodox,1984-09-26,20,16,0,1.0,4433,1284.0,1.0,62.0,48.0,41.0,28.0,1.0,1.0,0.0,0.0,0:10,1284.0
2512.0,0.0,10.0,6.0,9.0,5.0,0.0,0.0,1.0,0.0,0:13,Mark,Eddiva,,172.72,145.0,172.72,Orthodox,1986-02-16,6,3,0,,7107,3123.0,0.0,12.0,7.0,8.0,4.0,2.0,0.0,0.0,0.0,0:17,2512.0
586.0,0.0,172.0,79.0,170.0,79.0,0.0,0.0,0.0,0.0,0:00,Mark,Eddiva,,172.72,145.0,172.72,Orthodox,1986-02-16,6,3,0,,5383,3123.0,0.0,135.0,57.0,131.0,54.0,2.0,0.0,0.0,0.0,1:48,586.0
345.0,0.0,60.0,33.0,34.0,12.0,9.0,1.0,2.0,0.0,0:50,Mark,Eddiva,,172.72,145.0,172.72,Orthodox,1986-02-16,6,3,0,,5143,3123.0,0.0,189.0,141.0,88.0,49.0,10.0,4.0,0.0,0.0,10:20,3123.0
2512.0,0.0,67.0,51.0,18.0,12.0,0.0,0.0,0.0,0.0,1:53,Ian,Entwistle,Enty,165.1,135.0,,Orthodox,1986-11-19,9,3,0,,5447,3080.0,0.0,9.0,1.0,9.0,1.0,2.0,0.0,3.0,0.0,0:21,2512.0
3769.0,0.0,12.0,5.0,9.0,4.0,1.0,1.0,0.0,0.0,0:26,Ian,Entwistle,Enty,165.1,135.0,,Orthodox,1986-11-19,9,3,0,,5949,3080.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0:00,3080.0
1065.0,1.0,12.0,9.0,11.0,8.0,0.0,0.0,0.0,0.0,0:09,Chris,Weidman,The All-American,187.96,185.0,198.12,Orthodox,1984-06-17,15,7,0,,10565,164.0,0.0,13.0,10.0,6.0,3.0,4.0,1.0,0.0,0.0,1:10,1065.0
2671.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0:00,Chris,Weidman,The All-American,187.96,185.0,198.12,Orthodox,1984-06-17,15,7,0,,11931,164.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0:00,2671.0
4074.0,0.0,118.0,60.0,91.0,33.0,8.0,4.0,0.0,0.0,1:34,Chris,Weidman,The All-American,187.96,185.0,198.12,Orthodox,1984-06-17,15,7,0,,11223,164.0,0.0,98.0,67.0,56.0,29.0,16.0,5.0,0.0,0.0,8:17,164.0
1901.0,0.0,178.0,60.0,169.0,51.0,7.0,0.0,0.0,0.0,0:00,Chris,Weidman,The All-American,187.96,185.0,198.12,Orthodox,1984-06-17,15,7,0,,3645,164.0,0.0,178.0,68.0,166.0,58.0,6.0,4.0,0.0,0.0,1:38,164.0
703.0,0.0,32.0,20.0,24.0,14.0,0.0,0.0,0.0,0.0,0:00,Chris,Weidman,The All-American,187.96,185.0,198.12,Orthodox,1984-06-17,15,7,0,,4621,164.0,1.0,55.0,26.0,43.0,16.0,3.0,1.0,2.0,0.0,1:55,164.0
1569.0,0.0,8.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0:00,Chris,Weidman,The All-American,187.96,185.0,198.12,Orthodox,1984-06-17,15,7,0,,3985,164.0,1.0,59.0,46.0,37.0,28.0,2.0,2.0,2.0,0.0,5:12,164.0
894.0,0.0,79.0,34.0,71.0,27.0,0.0,0.0,0.0,1.0,0:03,Chris,Weidman,The All-American,187.96,185.0,198.12,Orthodox,1984-06-17,15,7,0,,3101,164.0,0.0,171.0,98.0,105.0,45.0,8.0,5.0,0.0,0.0,7:59,164.0
2096.0,0.0,7.0,2.0,7.0,2.0,0.0,0.0,0.0,0.0,0:00,Chris,Weidman,The All-American,187.96,185.0,198.12,Orthodox,1984-06-17,15,7,0,,3511,164.0,0.0,6.0,3.0,6.0,3.0,1.0,1.0,1.0,0.0,1:27,164.0
3727.0,0.0,28.0,17.0,12.0,5.0,0.0,0.0,0.0,0.0,0:00,Chris,Weidman,The All-American,187.96,185.0,198.12,Orthodox,1984-06-17,15,7,0,,3231,164.0,0.0,44.0,32.0,17.0,7.0,1.0,1.0,1.0,0.0,3:45,164.0
2926.0,1.0,28.0,12.0,27.0,11.0,0.0,0.0,0.0,0.0,0:02,Ottman,Azaitar,Bulldozer,172.72,155.0,180.34,Switch,1990-02-20,13,2,0,,13509,3898.0,0.0,23.0,11.0,22.0,10.0,0.0,0.0,0.0,0.0,0:00,2926.0
2926.0,0.0,115.0,51.0,110.0,48.0,7.0,4.0,0.0,0.0,2:53,Luis,Pena,Violent Bob Ross,190.5,155.0,190.5,Southpaw,1993-07-05,9,3,0,,10533,1273.0,0.0,129.0,60.0,120.0,51.0,2.0,1.0,2.0,3.0,1:05,2926.0
356.0,0.0,104.0,55.0,100.0,51.0,2.0,1.0,1.0,1.0,2:14,Luis,Pena,Violent Bob Ross,190.5,155.0,190.5,Southpaw,1993-07-05,9,3,0,,9537,1273.0,0.0,97.0,34.0,85.0,23.0,9.0,1.0,0.0,1.0,5:26,356.0
116.0,0.0,46.0,28.0,42.0,24.0,3.0,1.0,0.0,0.0,0:14,Luis,Pena,Violent Bob Ross,190.5,155.0,190.5,Southpaw,1993-07-05,9,3,0,,10173,1273.0,0.0,160.0,98.0,148.0,87.0,1.0,1.0,1.0,1.0,7:33,1273.0
356.0,0.0,116.0,86.0,71.0,42.0,0.0,0.0,1.0,0.0,5:39,Joe,Giannetti,,182.88,155.0,187.96,Southpaw,1995-07-05,6,1,0,,9225,2845.0,0.0,108.0,61.0,75.0,29.0,6.0,1.0,0.0,0.0,2:51,356.0
3949.0,0.0,145.0,46.0,119.0,25.0,5.0,1.0,2.0,0.0,4:11,Sheymon,Moraes,,172.72,145.0,182.88,Orthodox,1990-10-11,11,4,0,,9511,1619.0,2.0,105.0,35.0,102.0,32.0,0.0,0.0,0.0,0.0,1:38,1619.0
37.0,1.0,177.0,99.0,148.0,73.0,3.0,0.0,0.0,0.0,2:39,Sheymon,Moraes,,172.72,145.0,182.88,Orthodox,1990-10-11,11,4,0,,9957,1619.0,0.0,122.0,58.0,118.0,54.0,0.0,0.0,0.0,0.0,1:21,37.0
2991.0,1.0,58.0,20.0,55.0,19.0,0.0,0.0,0.0,0.0,0:05,Sheymon,Moraes,,172.72,145.0,182.88,Orthodox,1990-10-11,11,4,0,,10247,1619.0,0.0,22.0,11.0,22.0,11.0,0.0,0.0,0.0,0.0,0:00,2991.0
1908.0,0.0,101.0,60.0,70.0,34.0,15.0,11.0,1.0,1.0,9:52,Sheymon,Moraes,,172.72,145.0,182.88,Orthodox,1990-10-11,11,4,0,,8663,1619.0,0.0,38.0,23.0,31.0,18.0,0.0,0.0,0.0,0.0,0:08,1908.0
799.0,0.0,237.0,79.0,235.0,77.0,3.0,0.0,0.0,0.0,1:07,Sheymon,Moraes,,172.72,145.0,182.88,Orthodox,1990-10-11,11,4,0,,9335,1619.0,0.0,177.0,77.0,172.0,73.0,4.0,0.0,0.0,0.0,0:03,1619.0
324.0,0.0,14.0,9.0,9.0,4.0,2.0,1.0,1.0,0.0,1:34,Nate,Maness,Mayhem,177.8,125.0,182.88,Orthodox,1991-06-27,14,3,0,,13493,1881.0,0.0,30.0,23.0,10.0,4.0,0.0,0.0,0.0,0.0,0:00,324.0
1567.0,0.0,168.0,129.0,78.0,49.0,16.0,2.0,1.0,0.0,9:42,Nate,Maness,Mayhem,177.8,125.0,182.88,Orthodox,1991-06-27,14,3,0,,11191,1881.0,0.0,194.0,158.0,50.0,21.0,1.0,1.0,0.0,0.0,1:29,1881.0
859.0,0.0,120.0,63.0,112.0,55.0,1.0,0.0,0.0,0.0,0:40,Nate,Maness,Mayhem,177.8,125.0,182.88,Orthodox,1991-06-27,14,3,0,,11543,1881.0,1.0,75.0,38.0,70.0,33.0,2.0,1.0,1.0,0.0,0:30,1881.0
3279.0,0.0,218.0,136.0,115.0,53.0,6.0,2.0,1.0,0.0,8:11,Nad,Narimani,Smiler,172.72,145.0,177.8,Orthodox,1987-04-14,12,4,0,,11147,1521.0,0.0,105.0,57.0,76.0,31.0,0.0,0.0,0.0,0.0,0:09,3279.0
469.0,0.0,91.0,59.0,57.0,32.0,0.0,0.0,0.0,2.0,0:35,Nad,Narimani,Smiler,172.72,145.0,177.8,Orthodox,1987-04-14,12,4,0,,9285,1521.0,0.0,97.0,67.0,69.0,45.0,11.0,6.0,0.0,0.0,10:05,1521.0
2708.0,1.0,59.0,36.0,56.0,33.0,3.0,1.0,0.0,0.0,1:03,Nad,Narimani,Smiler,172.72,145.0,177.8,Orthodox,1987-04-14,12,4,0,,9895,1521.0,0.0,95.0,22.0,95.0,22.0,1.0,0.0,0.0,0.0,0:00,2708.0
2272.0,1.0,56.0,29.0,48.0,24.0,0.0,0.0,0.0,0.0,0:05,Chris,Fishgold,,172.72,145.0,172.72,Orthodox,1992-06-06,18,4,1,,9487,2980.0,0.0,75.0,20.0,75.0,20.0,2.0,1.0,0.0,0.0,0:34,2272.0
3989.0,0.0,36.0,18.0,27.0,9.0,2.0,1.0,1.0,0.0,2:59,Chris,Fishgold,,172.72,145.0,172.72,Orthodox,1992-06-06,18,4,1,,10135,2980.0,0.0,52.0,16.0,52.0,16.0,0.0,0.0,0.0,0.0,0:00,3989.0
2773.0,0.0,282.0,241.0,69.0,44.0,6.0,3.0,0.0,0.0,10:22,Chris,Fishgold,,172.72,145.0,172.72,Orthodox,1992-06-06,18,4,1,,11119,2980.0,0.0,65.0,27.0,58.0,20.0,1.0,0.0,1.0,1.0,0:43,2773.0
416.0,0.0,50.0,31.0,33.0,17.0,1.0,1.0,0.0,0.0,1:18,Chris,Fishgold,,172.72,145.0,172.72,Orthodox,1992-06-06,18,4,1,,9829,2980.0,0.0,39.0,19.0,32.0,14.0,10.0,5.0,2.0,0.0,3:07,2980.0
974.0,0.0,30.0,15.0,23.0,9.0,2.0,0.0,1.0,0.0,0:56,Joshua,Weems,Wide Open,172.72,135.0,175.26,Orthodox,1994-05-05,11,3,0,,13457,166.0,0.0,32.0,22.0,26.0,18.0,3.0,2.0,0.0,0.0,1:03,974.0
3467.0,0.0,300.0,135.0,292.0,127.0,0.0,0.0,0.0,0.0,0:01,Viviane,Araujo,Vivi,162.56,125.0,172.72,Orthodox,1986-11-21,11,5,0,,11993,3950.0,0.0,238.0,129.0,196.0,89.0,3.0,1.0,1.0,0.0,3:04,3467.0
2735.0,0.0,353.0,193.0,311.0,153.0,0.0,0.0,0.0,0.0,0:00,Viviane,Araujo,Vivi,162.56,125.0,172.72,Orthodox,1986-11-21,11,5,0,,13431,3950.0,0.0,288.0,148.0,264.0,126.0,10.0,2.0,0.0,0.0,3:29,2735.0
3043.0,0.0,198.0,100.0,196.0,98.0,1.0,0.0,0.0,0.0,0:13,Viviane,Araujo,Vivi,162.56,125.0,172.72,Orthodox,1986-11-21,11,5,0,,10683,3950.0,0.0,135.0,69.0,122.0,56.0,7.0,2.0,0.0,0.0,1:43,3043.0
1648.0,0.0,193.0,49.0,184.0,46.0,5.0,0.0,0.0,0.0,0:39,Viviane,Araujo,Vivi,162.56,125.0,172.72,Orthodox,1986-11-21,11,5,0,,11661,3950.0,0.0,214.0,100.0,198.0,86.0,4.0,4.0,1.0,0.0,3:06,3950.0
3284.0,0.0,213.0,134.0,137.0,68.0,4.0,0.0,0.0,1.0,3:46,Viviane,Araujo,Vivi,162.56,125.0,172.72,Orthodox,1986-11-21,11,5,0,,10295,3950.0,0.0,162.0,79.0,148.0,67.0,2.0,2.0,0.0,0.0,1:00,3950.0
3788.0,0.0,141.0,51.0,136.0,46.0,3.0,0.0,0.0,0.0,0:12,Viviane,Araujo,Vivi,162.56,125.0,172.72,Orthodox,1986-11-21,11,5,0,,10067,3950.0,1.0,120.0,66.0,115.0,61.0,3.0,3.0,0.0,0.0,1:17,3950.0
3455.0,0.0,76.0,62.0,29.0,24.0,4.0,3.0,0.0,0.0,2:55,Daniel,Jolly,The Werewolf of Texas,185.42,205.0,190.5,Orthodox,1984-09-03,5,3,0,,6629,2351.0,0.0,21.0,10.0,14.0,6.0,0.0,0.0,0.0,0.0,0:29,3455.0
1803.0,0.0,11.0,4.0,11.0,4.0,1.0,0.0,0.0,0.0,0:00,Andre,Petroski,,182.88,185.0,185.42,Switch,1991-06-12,10,2,0,,12983,1230.0,0.0,10.0,1.0,10.0,1.0,0.0,0.0,1.0,0.0,0:23,1230.0
2491.0,0.0,67.0,27.0,65.0,25.0,0.0,0.0,0.0,0.0,0:13,Andre,Petroski,,182.88,185.0,185.42,Switch,1991-06-12,10,2,0,,12437,1230.0,0.0,111.0,79.0,102.0,72.0,8.0,4.0,6.0,1.0,9:39,1230.0
975.0,0.0,124.0,77.0,88.0,50.0,4.0,3.0,0.0,0.0,5:13,Kay,Hansen,,157.48000000000002,115.0,160.02,Orthodox,1999-08-14,7,6,0,,12861,2651.0,0.0,106.0,54.0,77.0,31.0,8.0,2.0,0.0,0.0,3:14,975.0
3862.0,0.0,219.0,129.0,207.0,120.0,4.0,2.0,1.0,0.0,3:15,Khalid,Taha,The Warrior,165.1,135.0,175.26,Orthodox,1992-02-15,13,5,0,1.0,11495,469.0,0.0,222.0,68.0,202.0,49.0,1.0,0.0,0.0,1.0,1:27,3862.0
878.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0:00,Khalid,Taha,The Warrior,165.1,135.0,175.26,Orthodox,1992-02-15,13,5,0,1.0,9977,469.0,1.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0:02,469.0
3862.0,1.0,137.0,70.0,123.0,59.0,1.0,0.0,1.0,0.0,3:23,Carlos,Huachin,Perro Malo,162.56,135.0,170.18,Southpaw,1996-06-04,10,5,1,,10069,2490.0,0.0,127.0,20.0,127.0,20.0,0.0,0.0,0.0,0.0,0:00,3862.0
1131.0,1.0,130.0,71.0,117.0,60.0,5.0,2.0,0.0,0.0,4:13,Carlos,Huachin,Perro Malo,162.56,135.0,170.18,Southpaw,1996-06-04,10,5,1,,10461,2490.0,0.0,121.0,37.0,115.0,32.0,0.0,0.0,0.0,0.0,0:00,1131.0
3281.0,0.0,210.0,111.0,207.0,108.0,9.0,3.0,0.0,0.0,0:50,Mason,Jones,Dragon,177.8,155.0,187.96,Orthodox,1995-04-26,11,2,0,1.0,11645,2334.0,0.0,329.0,132.0,313.0,117.0,4.0,1.0,0.0,0.0,0:51,3281.0
3281.0,2.0,224.0,141.0,222.0,139.0,2.0,2.0,0.0,0.0,1:56,Thomas,Gifford,The Young Lion,185.42,155.0,190.5,Orthodox,1992-07-26,14,9,0,2.0,10527,2837.0,0.0,243.0,89.0,242.0,88.0,2.0,0.0,0.0,0.0,0:00,3281.0
1003.0,0.0,132.0,95.0,85.0,53.0,4.0,2.0,0.0,0.0,9:11,Thomas,Gifford,The Young Lion,185.42,155.0,190.5,Orthodox,1992-07-26,14,9,0,2.0,10031,2837.0,0.0,130.0,86.0,70.0,30.0,1.0,1.0,0.0,0.0,1:41,1003.0
688.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0:00,Ricky,Glenn,The Gladiator,182.88,155.0,177.8,Southpaw,1989-04-12,22,7,2,,12077,2817.0,2.0,22.0,14.0,17.0,10.0,0.0,0.0,0.0,0.0,0:08,2817.0
346.0,0.0,105.0,43.0,82.0,23.0,4.0,0.0,1.0,0.0,0:15,Ricky,Glenn,The Gladiator,182.88,155.0,177.8,Southpaw,1989-04-12,22,7,2,,8455,2817.0,1.0,289.0,184.0,237.0,142.0,7.0,4.0,1.0,0.0,7:46,2817.0
3145.0,0.0,330.0,185.0,279.0,144.0,9.0,3.0,2.0,0.0,7:03,Ricky,Glenn,The Gladiator,182.88,155.0,177.8,Southpaw,1989-04-12,22,7,2,,7577,2817.0,0.0,161.0,63.0,156.0,58.0,3.0,0.0,0.0,0.0,0:00,3145.0
3790.0,0.0,132.0,56.0,114.0,42.0,14.0,6.0,0.0,0.0,4:18,Ricky,Glenn,The Gladiator,182.88,155.0,177.8,Southpaw,1989-04-12,22,7,2,,9271,2817.0,0.0,151.0,59.0,137.0,48.0,0.0,0.0,1.0,0.0,0:34,2817.0
2305.0,0.0,100.0,56.0,83.0,41.0,3.0,2.0,0.0,1.0,4:45,Ricky,Glenn,The Gladiator,182.88,155.0,177.8,Southpaw,1989-04-12,22,7,2,,8771,2817.0,0.0,102.0,29.0,83.0,14.0,4.0,0.0,0.0,0.0,2:07,2305.0
688.0,0.0,162.0,49.0,162.0,49.0,0.0,0.0,0.0,0.0,0:09,Nazareno,Malegarie,El Tigre,172.72,155.0,,,1986-05-16,28,4,0,,6653,1887.0,0.0,178.0,68.0,166.0,58.0,3.0,1.0,0.0,0.0,0:48,688.0
2322.0,1.0,108.0,60.0,90.0,44.0,2.0,1.0,1.0,0.0,2:18,Uriah,Hall,Prime Time,182.88,185.0,200.66,Orthodox,1984-07-31,18,11,0,,8473,2671.0,1.0,44.0,26.0,44.0,26.0,0.0,0.0,0.0,0.0,0:06,2671.0
1584.0,0.0,40.0,20.0,40.0,20.0,2.0,1.0,0.0,0.0,0:44,Uriah,Hall,Prime Time,182.88,185.0,200.66,Orthodox,1984-07-31,18,11,0,,7725,2671.0,0.0,25.0,12.0,25.0,12.0,0.0,0.0,0.0,0.0,0:00,1584.0
1584.0,0.0,49.0,35.0,24.0,17.0,1.0,1.0,1.0,0.0,4:46,Uriah,Hall,Prime Time,182.88,185.0,200.66,Orthodox,1984-07-31,18,11,0,,6689,2671.0,1.0,28.0,22.0,24.0,18.0,0.0,0.0,1.0,0.0,0:12,2671.0
2083.0,0.0,33.0,11.0,33.0,11.0,0.0,0.0,0.0,0.0,0:00,Uriah,Hall,Prime Time,182.88,185.0,200.66,Orthodox,1984-07-31,18,11,0,,4997,2671.0,1.0,49.0,22.0,46.0,20.0,0.0,0.0,0.0,0.0,0:06,2671.0
2322.0,0.0,110.0,49.0,85.0,28.0,2.0,1.0,0.0,0.0,0:57,David,Branch,,185.42,185.0,198.12,Orthodox,1981-09-26,22,6,0,,8155,3690.0,0.0,181.0,93.0,122.0,39.0,7.0,2.0,0.0,0.0,5:12,3690.0
990.0,0.0,97.0,68.0,85.0,58.0,5.0,2.0,0.0,0.0,3:42,David,Branch,,185.42,185.0,198.12,Orthodox,1981-09-26,22,6,0,,8489,3690.0,0.0,82.0,51.0,56.0,25.0,2.0,1.0,0.0,0.0,2:18,990.0
3913.0,0.0,32.0,17.0,15.0,6.0,0.0,0.0,0.0,0.0,0:28,David,Branch,,185.42,185.0,198.12,Orthodox,1981-09-26,22,6,0,,2959,3690.0,0.0,79.0,53.0,27.0,16.0,10.0,4.0,0.0,0.0,12:19,3690.0
2637.0,0.0,39.0,11.0,37.0,10.0,5.0,5.0,0.0,0.0,4:48,David,Branch,,185.42,185.0,198.12,Orthodox,1981-09-26,22,6,0,,2755,3690.0,0.0,60.0,40.0,39.0,20.0,2.0,0.0,0.0,0.0,1:28,2637.0
3165.0,0.0,55.0,19.0,43.0,10.0,0.0,0.0,0.0,0.0,1:23,David,Branch,,185.42,185.0,198.12,Orthodox,1981-09-26,22,6,0,,2841,3690.0,0.0,85.0,62.0,31.0,15.0,10.0,3.0,0.0,0.0,7:39,3690.0
529.0,0.0,168.0,66.0,158.0,57.0,4.0,0.0,1.0,0.0,0:02,Leah,Letson,Nidas,170.18,145.0,180.34,Southpaw,1992-08-21,5,3,0,,9603,2041.0,0.0,196.0,88.0,179.0,73.0,1.0,0.0,0.0,0.0,2:58,2041.0
574.0,0.0,275.0,227.0,78.0,56.0,13.0,4.0,0.0,1.0,11:58,Leah,Letson,Nidas,170.18,145.0,180.34,Southpaw,1992-08-21,5,3,0,,12507,2041.0,0.0,90.0,69.0,36.0,17.0,1.0,1.0,0.0,0.0,1:01,574.0
2991.0,0.0,152.0,56.0,145.0,49.0,7.0,3.0,0.0,0.0,2:03,Sodiq,Yusuff,Super,175.26,145.0,180.34,Orthodox,1993-05-19,13,2,0,,10741,37.0,0.0,177.0,90.0,155.0,73.0,0.0,0.0,1.0,1.0,4:15,37.0
3803.0,0.0,72.0,24.0,72.0,24.0,0.0,0.0,0.0,0.0,0:00,Sodiq,Yusuff,Super,175.26,145.0,180.34,Orthodox,1993-05-19,13,2,0,,10373,37.0,1.0,79.0,34.0,79.0,34.0,0.0,0.0,0.0,0.0,0:04,37.0
4028.0,1.0,68.0,26.0,61.0,21.0,5.0,2.0,0.0,0.0,5:09,Sodiq,Yusuff,Super,175.26,145.0,180.34,Orthodox,1993-05-19,13,2,0,,11889,37.0,0.0,164.0,79.0,113.0,47.0,1.0,0.0,1.0,0.0,2:33,4028.0
1640.0,0.0,10.0,6.0,9.0,5.0,0.0,0.0,0.0,0.0,0:34,Sodiq,Yusuff,Super,175.26,145.0,180.34,Orthodox,1993-05-19,13,2,0,,9637,37.0,0.0,66.0,44.0,43.0,23.0,0.0,0.0,0.0,0.0,0:57,37.0
2420.0,0.0,71.0,47.0,53.0,32.0,4.0,2.0,1.0,1.0,10:25,Dan,Argueta,The Determined,170.18,135.0,172.72,Southpaw,1993-08-13,9,2,0,1.0,13037,3945.0,0.0,141.0,103.0,59.0,27.0,3.0,1.0,0.0,1.0,2:44,2420.0
2420.0,0.0,102.0,51.0,78.0,32.0,3.0,2.0,1.0,0.0,5:37,Kamuela,Kirk,The Jawaiian,177.8,155.0,190.5,Switch,1994-04-13,12,6,0,,12791,2211.0,0.0,93.0,60.0,54.0,22.0,0.0,0.0,0.0,0.0,0:00,2420.0
3989.0,0.0,56.0,25.0,49.0,20.0,9.0,5.0,0.0,0.0,6:50,Kamuela,Kirk,The Jawaiian,177.8,155.0,190.5,Switch,1994-04-13,12,6,0,,12029,2211.0,0.0,143.0,100.0,63.0,28.0,0.0,0.0,3.0,0.0,1:34,2211.0
2806.0,0.0,66.0,45.0,34.0,19.0,6.0,0.0,3.0,2.0,5:31,Loma,Lookboonmee,,154.94,115.0,154.94,Orthodox,1996-01-18,8,3,0,,13371,1987.0,0.0,115.0,87.0,67.0,48.0,5.0,4.0,0.0,1.0,7:01,1987.0
4086.0,0.0,89.0,56.0,46.0,22.0,2.0,2.0,0.0,0.0,3:11,Shana,Dobson,Danger,167.64,125.0,175.26,Orthodox,1989-03-30,4,5,0,,11257,3199.0,0.0,59.0,41.0,36.0,24.0,2.0,2.0,0.0,1.0,2:30,3199.0
3589.0,1.0,18.0,8.0,18.0,8.0,0.0,0.0,0.0,0.0,0:02,Shana,Dobson,Danger,167.64,125.0,175.26,Orthodox,1989-03-30,4,5,0,,10827,3199.0,0.0,11.0,5.0,11.0,5.0,0.0,0.0,0.0,0.0,0:00,3589.0
1795.0,0.0,250.0,170.0,171.0,108.0,4.0,4.0,0.0,0.0,10:49,Shana,Dobson,Danger,167.64,125.0,175.26,Orthodox,1989-03-30,4,5,0,,10357,3199.0,0.0,176.0,102.0,99.0,33.0,0.0,0.0,0.0,0.0,0:05,1795.0
3824.0,0.0,102.0,35.0,102.0,35.0,0.0,0.0,0.0,0.0,0:09,Shana,Dobson,Danger,167.64,125.0,175.26,Orthodox,1989-03-30,4,5,0,,8675,3199.0,1.0,97.0,36.0,95.0,34.0,0.0,0.0,0.0,0.0,0:00,3199.0
2734.0,0.0,119.0,39.0,113.0,33.0,13.0,2.0,0.0,0.0,1:43,Javid,Basharat,The Snow Leopard,175.26,135.0,175.26,Orthodox,1995-09-07,14,0,0,,13365,3838.0,0.0,177.0,106.0,149.0,80.0,4.0,2.0,0.0,0.0,3:13,3838.0
2335.0,0.0,178.0,62.0,178.0,62.0,3.0,0.0,0.0,0.0,0:03,Javid,Basharat,The Snow Leopard,175.26,135.0,175.26,Orthodox,1995-09-07,14,0,0,,12793,3838.0,0.0,164.0,89.0,164.0,89.0,0.0,0.0,0.0,0.0,0:00,3838.0
2734.0,0.0,132.0,66.0,99.0,46.0,15.0,11.0,0.0,0.0,11:28,Saimon,Oliveira,,162.56,135.0,182.88,Orthodox,1991-04-21,18,5,0,,12641,1395.0,0.0,87.0,50.0,71.0,35.0,0.0,0.0,4.0,0.0,0:15,2734.0
