fight_id,referee,f_1,f_2,winner,num_rounds,title_fight,weight_class,gender,result,result_details,finish_round,finish_time,fight_url_x,event_name,event_date,event_city,event_state,event_country,event_url,fight_stat_id,knockdowns,total_strikes_att,total_strikes_succ,sig_strikes_att,sig_strikes_succ,takedown_att,takedown_succ,submission_att,reversals,ctrl_time,fight_url_y,fighter_f_name_fighter2,fighter_l_name_fighter2,fighter_nickname_fighter2,fighter_height_cm_fighter2,fighter_weight_lbs_fighter2,fighter_reach_cm_fighter2,fighter_stance_fighter2,fighter_dob_fighter2,fighter_w_fighter2,fighter_l_fighter2,fighter_d_fighter2,fighter_nc_dq_fighter2,fighter_url_fighter2,fighter_id,fighter_f_name_fighter1,fighter_l_name_fighter1,fighter_nickname_fighter1,fighter_height_cm_fighter1,fighter_weight_lbs_fighter1,fighter_reach_cm_fighter1,fighter_stance_fighter1,fighter_dob_fighter1,fighter_w_fighter1,fighter_l_fighter1,fighter_d_fighter1,fighter_nc_dq_fighter1,fighter_url_fighter1
6609,Daniel Movahedi,1199.0,2085.0,1199.0,3,F,Lightweight,M,Submission,Rear Naked Choke,2,2:46,http://ufcstats.com/fight-details/8e02bdaac8ed50e5,UFC Fight Night: Blaydes vs. Aspinall,2022-07-23,London,England,United Kingdom,http://ufcstats.com/event-details/319c15b8aac5bfde,13218,0.0,53.0,30.0,39.0,17.0,1.0,1.0,4.0,0.0,1:44,http://ufcstats.com/fight-details/8e02bdaac8ed50e5,Paddy,Pimblett,The Baddy,177.8,155.0,185.42,Orthodox,1995-01-03,20,3,0,,http://ufcstats.com/fighter-details/7826923b47f8d72a,2085,Jordan,Leavitt,The Monkey King,175.26,155.0,180.34,Southpaw,1995-06-02,11,2,0,,http://ufcstats.com/fighter-details/ac026518a9b4dc0f
6012,Chris Tognoni,1152.0,2085.0,1152.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/58c5d506181812fa,UFC Fight Night: Rozenstruik vs. Sakai,2021-06-05,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/3b2485c8d5c8b580,12024,0.0,100.0,71.0,33.0,20.0,4.0,4.0,0.0,0.0,10:01,http://ufcstats.com/fight-details/58c5d506181812fa,Claudio,Puelles,Prince of Peru,177.8,155.0,182.88,Southpaw,1996-04-21,13,3,0,,http://ufcstats.com/fighter-details/d747eb273a40a920,2085,Jordan,Leavitt,The Monkey King,175.26,155.0,180.34,Southpaw,1995-06-02,11,2,0,,http://ufcstats.com/fighter-details/ac026518a9b4dc0f
5785,Chris Tognoni,116.0,2085.0,2085.0,3,F,Lightweight,M,KO/TKO,Slam to   On Ground,1,0:22,http://ufcstats.com/fight-details/856fab879c68ded7,UFC Fight Night: Hermansson vs. Vettori,2020-12-05,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/398b440e73d55b8b,11570,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0:00,http://ufcstats.com/fight-details/856fab879c68ded7,Matt,Wiman,,177.8,155.0,172.72,Orthodox,1983-09-19,16,10,0,,http://ufcstats.com/fighter-details/eb29176b03dfa888,2085,Jordan,Leavitt,The Monkey King,175.26,155.0,180.34,Southpaw,1995-06-02,11,2,0,,http://ufcstats.com/fighter-details/ac026518a9b4dc0f
6415,Lukasz Bosacki,1199.0,284.0,1199.0,3,F,Lightweight,M,Submission,Rear Naked Choke,1,3:49,http://ufcstats.com/fight-details/001441f70c293931,UFC Fight Night: Volkov vs. Aspinall,2022-03-19,London,England,United Kingdom,http://ufcstats.com/event-details/1d00756835ca67c9,12830,0.0,8.0,5.0,6.0,3.0,2.0,1.0,1.0,0.0,0:53,http://ufcstats.com/fight-details/001441f70c293931,Paddy,Pimblett,The Baddy,177.8,155.0,185.42,Orthodox,1995-01-03,20,3,0,,http://ufcstats.com/fighter-details/7826923b47f8d72a,284,Kazula,Vargas,,172.72,155.0,180.34,Southpaw,1985-08-15,12,5,0,,http://ufcstats.com/fighter-details/ec18eb918121787c
5410,Robert Romero,171.0,284.0,171.0,3,F,Lightweight,M,DQ,Illegal Knee on Ground,1,4:02,http://ufcstats.com/fight-details/9d98e1c0d62213cf,UFC Fight Night: Anderson vs. Blachowicz,2020-02-15,Rio Rancho,New Mexico,USA,http://ufcstats.com/event-details/5df17b3620145578,10820,0.0,10.0,6.0,9.0,5.0,0.0,0.0,1.0,0.0,0:00,http://ufcstats.com/fight-details/9d98e1c0d62213cf,Brok,Weaver,Chata Tuska,182.88,155.0,185.42,Southpaw,1991-12-05,15,6,0,,http://ufcstats.com/fighter-details/7c9f96f9a6a5cd50,284,Kazula,Vargas,,172.72,155.0,180.34,Southpaw,1985-08-15,12,5,0,,http://ufcstats.com/fighter-details/ec18eb918121787c
6144,Mark Smith,1199.0,268.0,1199.0,3,F,Lightweight,M,KO/TKO,Punches to Head At Distance,1,4:25,http://ufcstats.com/fight-details/8fc238e84c4624a7,UFC Fight Night: Brunson vs. Till,2021-09-04,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/b9532d815060de7f,12288,1.0,81.0,47.0,81.0,47.0,2.0,0.0,0.0,0.0,0:09,http://ufcstats.com/fight-details/8fc238e84c4624a7,Paddy,Pimblett,The Baddy,177.8,155.0,185.42,Orthodox,1995-01-03,20,3,0,,http://ufcstats.com/fighter-details/7826923b47f8d72a,268,Luigi,Vendramini,The Italian Stallion,172.72,155.0,185.42,Orthodox,1996-01-16,9,3,0,,http://ufcstats.com/fighter-details/2f1a257d6777096d
6025,Mike Beltran,11.0,268.0,11.0,3,F,Lightweight,M,Decision,Majority,3,5:00,http://ufcstats.com/fight-details/dedb74ee9d84deab,UFC 263: Adesanya vs. Vettori 2,2021-06-12,Glendale,Arizona,USA,http://ufcstats.com/event-details/0b64d0fed453ef7f,12050,0.0,125.0,43.0,121.0,39.0,0.0,0.0,0.0,0.0,0:00,http://ufcstats.com/fight-details/dedb74ee9d84deab,Fares,Ziam,Smile Killer,185.42,155.0,190.5,Orthodox,1997-03-21,14,4,0,,http://ufcstats.com/fighter-details/1e4f273069fb9e85,268,Luigi,Vendramini,The Italian Stallion,172.72,155.0,185.42,Orthodox,1996-01-16,9,3,0,,http://ufcstats.com/fighter-details/2f1a257d6777096d
5685,Jason Herzog,268.0,3900.0,268.0,3,F,Lightweight,M,KO/TKO,Kick to Head At Distance,1,1:12,http://ufcstats.com/fight-details/d866afa89d62a4ae,UFC Fight Night: Holm vs. Aldana,2020-10-03,Abu Dhabi,Abu Dhabi,United Arab Emirates,http://ufcstats.com/event-details/805ad1801eb26abb,11370,1.0,24.0,14.0,23.0,13.0,1.0,0.0,0.0,0.0,0:02,http://ufcstats.com/fight-details/d866afa89d62a4ae,Luigi,Vendramini,The Italian Stallion,172.72,155.0,185.42,Orthodox,1996-01-16,9,3,0,,http://ufcstats.com/fighter-details/2f1a257d6777096d,3900,Jessin,Ayari,,182.88,155.0,185.42,Orthodox,1992-05-31,16,6,0,,http://ufcstats.com/fighter-details/6eaec40f724852f4
4740,Barry Gallant,1096.0,3900.0,1096.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/53bb7c4a606d60c0,UFC Fight Night: Oezdemir vs. Smith,2018-10-27,Moncton,New Brunswick,Canada,http://ufcstats.com/event-details/33a331684283900f,9480,0.0,174.0,75.0,174.0,75.0,0.0,0.0,0.0,0.0,0:00,http://ufcstats.com/fight-details/53bb7c4a606d60c0,Stevie,Ray,Braveheart,177.8,155.0,177.8,Southpaw,1990-03-25,23,9,0,,http://ufcstats.com/fighter-details/31a13532e724ca2b,3900,Jessin,Ayari,,182.88,155.0,185.42,Orthodox,1992-05-31,16,6,0,,http://ufcstats.com/fighter-details/6eaec40f724852f4
2090,Dan Miragliotta,1474.0,1156.0,1474.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/b57345c34f6d2ab3,UFC on FOX: Henderson vs Diaz,2012-12-08,Seattle,Washington,USA,http://ufcstats.com/event-details/d1e6a6536ee62517,4180,1.0,204.0,117.0,117.0,49.0,10.0,5.0,0.0,0.0,7:53,http://ufcstats.com/fight-details/b57345c34f6d2ab3,Ramsey,Nijem,,180.34,155.0,190.5,Orthodox,1988-04-01,9,6,0,,http://ufcstats.com/fighter-details/22aa91e402d0fe1f,1156,Joe,Proctor,,177.8,155.0,182.88,Orthodox,1985-08-10,11,5,0,,http://ufcstats.com/fighter-details/a36556bb1565e32d
2770,Gasper Oliver,888.0,1156.0,1156.0,3,F,Lightweight,M,KO/TKO,Punch to Head At Distance,2,3:27,http://ufcstats.com/fight-details/c1bc2a42652f685c,UFC Fight Night: Cowboy vs Miller,2014-07-16,Atlantic City,New Jersey,USA,http://ufcstats.com/event-details/79ded75550efc139,5540,0.0,86.0,35.0,86.0,35.0,4.0,0.0,0.0,0.0,0:36,http://ufcstats.com/fight-details/c1bc2a42652f685c,Justin,Salas,J-Bomb,172.72,155.0,177.8,Southpaw,1982-03-13,12,7,0,,http://ufcstats.com/fighter-details/9b198c73e3d0d289,1156,Joe,Proctor,,177.8,155.0,182.88,Orthodox,1985-08-10,11,5,0,,http://ufcstats.com/fighter-details/a36556bb1565e32d
2555,Osiris de Medeiros,1870.0,1156.0,1156.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/cfefbf79340d3346,UFC Fight Night: Machida vs Mousasi,2014-02-15,Jaragua do Sul,Santa Catarina,Brazil,http://ufcstats.com/event-details/51b0bb73a1da34bc,5110,0.0,121.0,44.0,100.0,26.0,10.0,1.0,1.0,0.0,3:22,http://ufcstats.com/fight-details/cfefbf79340d3346,Cristiano,Marcello,,175.26,155.0,182.88,Orthodox,1977-12-03,13,6,0,,http://ufcstats.com/fighter-details/ff4c3ab594c7fac3,1156,Joe,Proctor,,177.8,155.0,182.88,Orthodox,1985-08-10,11,5,0,,http://ufcstats.com/fighter-details/a36556bb1565e32d
6495,Herb Dean,2364.0,1298.0,2364.0,3,F,Lightweight,M,KO/TKO,Punch to Head At Distance,2,3:22,http://ufcstats.com/fight-details/8a1aa64eb1f17913,UFC Fight Night: Blachowicz vs. Rakic,2022-05-14,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/60ba33c3f555a7a3,12990,1.0,61.0,40.0,48.0,30.0,1.0,1.0,0.0,0.0,2:01,http://ufcstats.com/fight-details/8a1aa64eb1f17913,Michael,Johnson,The Menace,177.8,155.0,185.42,Southpaw,1986-06-04,22,19,0,,http://ufcstats.com/fighter-details/511e82663651438d,1298,Alan,Patrick,Nuguette,180.34,155.0,187.96,Southpaw,1983-07-19,15,4,0,1.0,http://ufcstats.com/fighter-details/cd7763bcadb5d4c8
2543,Dan Miragliotta,1896.0,1298.0,1298.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/b9be2e52d02886e2,UFC 169: Barao vs Faber 2,2014-02-01,Newark,New Jersey,USA,http://ufcstats.com/event-details/fc31f896cde2bc2e,5086,0.0,134.0,66.0,129.0,61.0,0.0,0.0,0.0,0.0,0:01,http://ufcstats.com/fight-details/b9be2e52d02886e2,John,Makdessi,The Bull,172.72,155.0,172.72,Orthodox,1985-05-03,18,9,0,,http://ufcstats.com/fighter-details/c21a036b4e012f1c,1298,Alan,Patrick,Nuguette,180.34,155.0,187.96,Southpaw,1983-07-19,15,4,0,1.0,http://ufcstats.com/fighter-details/cd7763bcadb5d4c8
5656,Herb Dean,2728.0,1298.0,2728.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/06910bddb0745856,UFC Fight Night: Waterson vs. Hill,2020-09-12,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/9c37681096c6f3a9,11312,0.0,149.0,109.0,95.0,61.0,6.0,4.0,0.0,0.0,7:31,http://ufcstats.com/fight-details/06910bddb0745856,Bobby,Green,King,177.8,155.0,180.34,Orthodox,1986-09-09,30,14,1,1.0,http://ufcstats.com/fighter-details/887961364be5ceb3,1298,Alan,Patrick,Nuguette,180.34,155.0,187.96,Southpaw,1983-07-19,15,4,0,1.0,http://ufcstats.com/fighter-details/cd7763bcadb5d4c8
4731,Jason Herzog,2522.0,1298.0,2522.0,3,F,Lightweight,M,KO/TKO,Elbows to Head From Mount,3,3:42,http://ufcstats.com/fight-details/c835ccffa472970e,UFC 229: Khabib vs. McGregor,2018-10-06,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/1ef0eae31904e534,9462,1.0,138.0,96.0,111.0,73.0,2.0,1.0,0.0,0.0,5:36,http://ufcstats.com/fight-details/c835ccffa472970e,Scott,Holtzman,Hot Sauce,175.26,155.0,175.26,Orthodox,1983-09-30,14,6,0,,http://ufcstats.com/fighter-details/df1eb4354d18a906,1298,Alan,Patrick,Nuguette,180.34,155.0,187.96,Southpaw,1983-07-19,15,4,0,1.0,http://ufcstats.com/fighter-details/cd7763bcadb5d4c8
3216,Kevin Sataki,466.0,1298.0,466.0,3,F,Lightweight,M,KO/TKO,Kick to Head At Distance,2,1:30,http://ufcstats.com/fight-details/0b98d84a2795f7f8,UFC Fight Night: Jedrzejczyk vs Penne,2015-06-20,Berlin,Berlin,Germany,http://ufcstats.com/event-details/194fc025f9355db6,6432,1.0,44.0,24.0,43.0,23.0,0.0,0.0,0.0,0.0,0:15,http://ufcstats.com/fight-details/0b98d84a2795f7f8,Mairbek,Taisumov,Beckan,175.26,155.0,185.42,Orthodox,1988-08-08,27,6,0,,http://ufcstats.com/fighter-details/8f5c8850b2484173,1298,Alan,Patrick,Nuguette,180.34,155.0,187.96,Southpaw,1983-07-19,15,4,0,1.0,http://ufcstats.com/fighter-details/cd7763bcadb5d4c8
5293,Leon Roberts,2364.0,1096.0,1096.0,3,F,Lightweight,M,Decision,Majority,3,5:00,http://ufcstats.com/fight-details/3162ae3ccbf785ac,UFC Fight Night: Maia vs. Askren,2019-10-26,Kallang,,Singapore,http://ufcstats.com/event-details/df05aa15b2d66f57,10586,0.0,176.0,81.0,173.0,78.0,0.0,0.0,0.0,0.0,0:00,http://ufcstats.com/fight-details/3162ae3ccbf785ac,Michael,Johnson,The Menace,177.8,155.0,185.42,Southpaw,1986-06-04,22,19,0,,http://ufcstats.com/fighter-details/511e82663651438d,1096,Stevie,Ray,Braveheart,177.8,155.0,177.8,Southpaw,1990-03-25,23,9,0,,http://ufcstats.com/fighter-details/31a13532e724ca2b
4067,Dan Miragliotta,2102.0,1096.0,1096.0,3,F,Lightweight,M,Decision,Majority,3,5:00,http://ufcstats.com/fight-details/41385f4e63682b5b,UFC Fight Night: Swanson vs. Lobov,2017-04-22,Nashville,Tennessee,USA,http://ufcstats.com/event-details/bc7f7f0ba3db74d2,8134,0.0,97.0,65.0,76.0,46.0,7.0,5.0,1.0,0.0,8:11,http://ufcstats.com/fight-details/41385f4e63682b5b,Joe,Lauzon,,177.8,155.0,180.34,Orthodox,1984-05-22,28,16,0,,http://ufcstats.com/fighter-details/3bad7ef643840f67,1096,Stevie,Ray,Braveheart,177.8,155.0,177.8,Southpaw,1990-03-25,23,9,0,,http://ufcstats.com/fighter-details/31a13532e724ca2b
3862,Leon Roberts,1284.0,1096.0,1096.0,3,F,Lightweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/6b5fe10e6e7d160a,UFC Fight Night: Mousasi vs. Hall 2,2016-11-19,Belfast,Northern Ireland,United Kingdom,http://ufcstats.com/event-details/6810d8d2dd557cf9,7724,0.0,104.0,48.0,92.0,38.0,0.0,0.0,0.0,0.0,0:08,http://ufcstats.com/fight-details/6b5fe10e6e7d160a,Ross,Pearson,The Real Deal,172.72,155.0,175.26,Orthodox,1984-09-26,20,16,0,1.0,http://ufcstats.com/fighter-details/4f732e58ed907eff,1096,Stevie,Ray,Braveheart,177.8,155.0,177.8,Southpaw,1990-03-25,23,9,0,,http://ufcstats.com/fighter-details/31a13532e724ca2b
3794,Mario Yamasaki,1298.0,1096.0,1298.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/1afa8d6ae4d8a5b2,UFC Fight Night: Cyborg vs. Lansberg,2016-09-24,Brasilia,Distrito Federal,Brazil,http://ufcstats.com/event-details/e18012194473e8b0,7588,0.0,75.0,60.0,12.0,7.0,8.0,5.0,1.0,0.0,12:12,http://ufcstats.com/fight-details/1afa8d6ae4d8a5b2,Alan,Patrick,Nuguette,180.34,155.0,187.96,Southpaw,1983-07-19,15,4,0,1.0,http://ufcstats.com/fighter-details/cd7763bcadb5d4c8,1096,Stevie,Ray,Braveheart,177.8,155.0,177.8,Southpaw,1990-03-25,23,9,0,,http://ufcstats.com/fighter-details/31a13532e724ca2b
3108,Leon Roberts,3874.0,1096.0,1096.0,3,F,Lightweight,M,KO/TKO,Punches to Head From Mount,2,1:35,http://ufcstats.com/fight-details/e8d336f4465e6640,UFC Fight Night: Gonzaga vs Cro Cop 2,2015-04-11,Krakow,,Poland,http://ufcstats.com/event-details/5de61b03868035ff,6216,0.0,7.0,5.0,5.0,3.0,5.0,0.0,0.0,0.0,1:35,http://ufcstats.com/fight-details/e8d336f4465e6640,Marcin,Bandel,Bomba,177.8,155.0,,Orthodox,1989-10-10,15,7,0,,http://ufcstats.com/fighter-details/5c2ce761399dc9c5,1096,Stevie,Ray,Braveheart,177.8,155.0,177.8,Southpaw,1990-03-25,23,9,0,,http://ufcstats.com/fighter-details/31a13532e724ca2b
2586,Leon Roberts,2364.0,2700.0,2364.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/73f55778c5c55c2f,UFC Fight Night: Gustafsson vs Manuwa,2014-03-08,London,England,United Kingdom,http://ufcstats.com/event-details/ebc1f40e00e0c481,5172,0.0,153.0,51.0,146.0,48.0,4.0,1.0,0.0,0.0,1:14,http://ufcstats.com/fight-details/73f55778c5c55c2f,Michael,Johnson,The Menace,177.8,155.0,185.42,Southpaw,1986-06-04,22,19,0,,http://ufcstats.com/fighter-details/511e82663651438d,2700,Melvin,Guillard,The Young Assassin,175.26,155.0,180.34,Orthodox,1983-03-30,32,18,2,3.0,http://ufcstats.com/fighter-details/ccd1299e0345e0ce
1185,Herb Dean,3221.0,2700.0,3221.0,3,F,Lightweight,M,Submission,Guillotine Choke From Bottom Half Guard,2,2:13,http://ufcstats.com/fight-details/1287c631cb74f1d9,UFC Fight Night: Diaz vs Guillard,2009-09-16,Oklahoma City,Oklahoma,USA,http://ufcstats.com/event-details/a8ea84cbe1655f0a,2370,0.0,79.0,27.0,73.0,21.0,2.0,2.0,2.0,0.0,1:23,http://ufcstats.com/fight-details/1287c631cb74f1d9,Nate,Diaz,,182.88,170.0,193.04,Southpaw,1985-04-16,22,13,0,,http://ufcstats.com/fighter-details/8355922d564b152c,2700,Melvin,Guillard,The Young Assassin,175.26,155.0,180.34,Orthodox,1983-03-30,32,18,2,3.0,http://ufcstats.com/fighter-details/ccd1299e0345e0ce
2019,Josh Rosenthal,3499.0,2700.0,3499.0,3,F,Lightweight,M,KO/TKO,Kick to Head At Distance,1,1:16,http://ufcstats.com/fight-details/7c07a71fa1882bf4,UFC 150: Henderson vs Edgar II,2012-08-11,Denver,Colorado,USA,http://ufcstats.com/event-details/3c48019bc387b80c,4038,1.0,9.0,4.0,9.0,4.0,0.0,0.0,0.0,0.0,0:02,http://ufcstats.com/fight-details/7c07a71fa1882bf4,Donald,Cerrone,Cowboy,185.42,155.0,185.42,Orthodox,1983-03-29,36,17,0,2.0,http://ufcstats.com/fighter-details/1d00756835ca67c9,2700,Melvin,Guillard,The Young Assassin,175.26,155.0,180.34,Orthodox,1983-03-30,32,18,2,3.0,http://ufcstats.com/fighter-details/ccd1299e0345e0ce
2317,Steve Newport,3298.0,2700.0,2700.0,3,F,Lightweight,M,KO/TKO,Punch to Head At Distance,2,2:47,http://ufcstats.com/fight-details/7ec61e2b0728e6d4,UFC on FOX: Johnson vs Moraga,2013-07-27,Seattle,Washington,USA,http://ufcstats.com/event-details/5330fe7e4c3af81c,4634,0.0,57.0,24.0,56.0,23.0,1.0,0.0,0.0,0.0,0:13,http://ufcstats.com/fight-details/7ec61e2b0728e6d4,Mac,Danzig,,172.72,155.0,177.8,Orthodox,1980-01-02,21,12,1,,http://ufcstats.com/fighter-details/86f582852a5b240a,2700,Melvin,Guillard,The Young Assassin,175.26,155.0,180.34,Orthodox,1983-03-30,32,18,2,3.0,http://ufcstats.com/fighter-details/ccd1299e0345e0ce
702,Steve Mazzagatti,539.0,2700.0,539.0,3,F,Lightweight,M,Submission,Guillotine Choke From Bottom Guard,1,0:27,http://ufcstats.com/fight-details/e9390cff6e5d52d0,UFC Fight Night: Stevenson vs Guillard,2007-04-05,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/a6c2f5381d575920,1404,0.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,0.0,0:11,http://ufcstats.com/fight-details/e9390cff6e5d52d0,Joe,Stevenson,Daddy,170.18,145.0,177.8,Orthodox,1982-06-15,33,16,0,,http://ufcstats.com/fighter-details/79899ecf62020f6d,2700,Melvin,Guillard,The Young Assassin,175.26,155.0,180.34,Orthodox,1983-03-30,32,18,2,3.0,http://ufcstats.com/fighter-details/ccd1299e0345e0ce
832,Herb Dean,3444.0,2700.0,3444.0,3,F,Lightweight,M,Submission,Rear Naked Choke,1,4:40,http://ufcstats.com/fight-details/17404e252bdab9e7,UFC 79: Nemesis,2007-12-29,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/7269329bd87eb479,1664,0.0,13.0,10.0,9.0,6.0,2.0,2.0,2.0,1.0,1:48,http://ufcstats.com/fight-details/17404e252bdab9e7,Rich,Clementi,No Love,175.26,155.0,182.88,Southpaw,1976-03-31,45,23,1,,http://ufcstats.com/fighter-details/7d21de9c6d7c98b2,2700,Melvin,Guillard,The Young Assassin,175.26,155.0,180.34,Orthodox,1983-03-30,32,18,2,3.0,http://ufcstats.com/fighter-details/ccd1299e0345e0ce
1818,Herb Dean,2364.0,965.0,2364.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/e8a167bb84082832,UFC on FOX: Evans vs Davis,2012-01-28,Chicago,Illinois,USA,http://ufcstats.com/event-details/c3c23c99477c041b,3636,0.0,149.0,77.0,136.0,64.0,1.0,1.0,0.0,1.0,4:25,http://ufcstats.com/fight-details/e8a167bb84082832,Michael,Johnson,The Menace,177.8,155.0,185.42,Southpaw,1986-06-04,22,19,0,,http://ufcstats.com/fighter-details/511e82663651438d,965,Shane,Roller,,177.8,155.0,182.88,Orthodox,1979-07-14,11,7,0,,http://ufcstats.com/fighter-details/75e0d3cc2262b732
1547,Mario Yamasaki,440.0,965.0,965.0,3,F,Lightweight,M,KO/TKO,Punch to Head At Distance,2,1:28,http://ufcstats.com/fight-details/16b0e962beb6d15e,UFC Live: Sanchez vs Kampmann,2011-03-03,Louisville,Kentucky,USA,http://ufcstats.com/event-details/a54fc2d6fc224dc3,3094,0.0,71.0,23.0,70.0,22.0,1.0,1.0,0.0,0.0,0:29,http://ufcstats.com/fight-details/16b0e962beb6d15e,Thiago,Tavares,,170.18,145.0,177.8,Orthodox,1984-11-08,21,7,1,,http://ufcstats.com/fighter-details/8a59d346dc976a10,965,Shane,Roller,,177.8,155.0,182.88,Orthodox,1979-07-14,11,7,0,,http://ufcstats.com/fighter-details/75e0d3cc2262b732
2046,Herb Dean,226.0,965.0,226.0,3,F,Lightweight,M,Submission,Rear Naked Choke,1,2:38,http://ufcstats.com/fight-details/a80162f4c8842da3,UFC on FX: Browne vs Bigfoot,2012-10-05,Minneapolis,Minnesota,USA,http://ufcstats.com/event-details/6a0b80a24f22e152,4092,0.0,32.0,14.0,25.0,8.0,4.0,1.0,2.0,0.0,1:24,http://ufcstats.com/fight-details/a80162f4c8842da3,Jacob,Volkmann,Christmas,175.26,155.0,180.34,Southpaw,1980-09-05,19,7,0,,http://ufcstats.com/fighter-details/6f81b6de2557739a,965,Shane,Roller,,177.8,155.0,182.88,Orthodox,1979-07-14,11,7,0,,http://ufcstats.com/fighter-details/75e0d3cc2262b732
1638,Josh Rosenthal,2700.0,965.0,2700.0,3,F,Lightweight,M,KO/TKO,Punch to Head At Distance,1,2:12,http://ufcstats.com/fight-details/137d7dea41cacdc6,UFC 132: Cruz vs Faber,2011-07-02,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/83fd97284f4bb4a4,3276,2.0,42.0,17.0,42.0,17.0,0.0,0.0,0.0,0.0,0:06,http://ufcstats.com/fight-details/137d7dea41cacdc6,Melvin,Guillard,The Young Assassin,175.26,155.0,180.34,Orthodox,1983-03-30,32,18,2,3.0,http://ufcstats.com/fighter-details/ccd1299e0345e0ce,965,Shane,Roller,,177.8,155.0,182.88,Orthodox,1979-07-14,11,7,0,,http://ufcstats.com/fighter-details/75e0d3cc2262b732
1973,Josh Rosenthal,4045.0,965.0,965.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/5c783d455daff573,UFC 148: Silva vs Sonnen 2,2012-07-07,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/e8efeb9cf33b1941,3946,0.0,134.0,63.0,103.0,35.0,1.0,0.0,0.0,1.0,2:06,http://ufcstats.com/fight-details/5c783d455daff573,John,Alessio,The Natural,177.8,155.0,182.88,Orthodox,1979-07-05,35,17,0,2.0,http://ufcstats.com/fighter-details/7a15f3694c5cbc02,965,Shane,Roller,,177.8,155.0,182.88,Orthodox,1979-07-14,11,7,0,,http://ufcstats.com/fighter-details/75e0d3cc2262b732
1705,Dan Miragliotta,2364.0,811.0,811.0,3,F,Lightweight,M,Submission,Heel Hook On Ground,1,3:00,http://ufcstats.com/fight-details/6aa873e65d880322,UFC Live: Cruz vs Johnson,2011-10-01,Washington,DC,USA,http://ufcstats.com/event-details/44f9c777fed7ca03,3410,0.0,27.0,9.0,26.0,8.0,0.0,0.0,0.0,0.0,0:37,http://ufcstats.com/fight-details/6aa873e65d880322,Michael,Johnson,The Menace,177.8,155.0,185.42,Southpaw,1986-06-04,22,19,0,,http://ufcstats.com/fighter-details/511e82663651438d,811,Paul,Sass,,182.88,155.0,185.42,Orthodox,1988-08-04,14,2,0,,http://ufcstats.com/fighter-details/7b143a54451263d9
1918,Herb Dean,226.0,811.0,811.0,3,F,Lightweight,M,Submission,Triangle Armbar From Bottom,1,1:54,http://ufcstats.com/fight-details/3fc1ebe73920a2a7,UFC 146: Dos Santos vs Mir,2012-05-26,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/4985113c0928aa62,3836,0.0,6.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,1:31,http://ufcstats.com/fight-details/3fc1ebe73920a2a7,Jacob,Volkmann,Christmas,175.26,155.0,180.34,Southpaw,1980-09-05,19,7,0,,http://ufcstats.com/fighter-details/6f81b6de2557739a,811,Paul,Sass,,182.88,155.0,185.42,Orthodox,1988-08-04,14,2,0,,http://ufcstats.com/fighter-details/7b143a54451263d9
1623,Mark Matheny,2364.0,3042.0,2364.0,3,F,Lightweight,M,KO/TKO,Punches to Head On Ground,1,4:42,http://ufcstats.com/fight-details/daa06084bcc66645,UFC Live: Kongo vs Barry,2011-06-26,Pittsburgh,Pennsylvania,USA,http://ufcstats.com/event-details/d023ae89a2a4a41e,3246,1.0,75.0,29.0,73.0,27.0,1.0,1.0,0.0,0.0,1:05,http://ufcstats.com/fight-details/daa06084bcc66645,Michael,Johnson,The Menace,177.8,155.0,185.42,Southpaw,1986-06-04,22,19,0,,http://ufcstats.com/fighter-details/511e82663651438d,3042,Edward,Faaloloto,,,155.0,177.8,Orthodox,1984-07-15,2,5,0,,http://ufcstats.com/fighter-details/6224e8d0a34264eb
