fight_id,f_1,fighter_f_name_x,fighter_nickname_x,fighter_l_name_x,f_2,fighter_f_name_y,fighter_nickname_y,fighter_l_name_y,winner,num_rounds,result,result_details,finish_round,finish_time,fighter_height_cm_x,fighter_weight_lbs_x,fighter_reach_cm_x,fighter_stance_x,fighter_dob_x,fighter_w_x,fighter_l_x,fighter_d_x,fighter_nc_dq_x,fight_stat_id_x,fighter_id_x,knockdowns_x,total_strikes_att_x,total_strikes_succ_x,sig_strikes_att_x,sig_strikes_succ_x,takedown_att_x,takedown_succ_x,submission_att_x,reversals_x,ctrl_time_x,fighter_f_name_y,fighter_l_name_y,fighter_nickname_y,fighter_height_cm_y,fighter_weight_lbs_y,fighter_reach_cm_y,fighter_stance_y,fighter_dob_y,fighter_w_y,fighter_l_y,fighter_d_y,fighter_nc_dq_y,fight_stat_id_y,fighter_id_y,knockdowns_y,total_strikes_att_y,total_strikes_succ_y,sig_strikes_att_y,sig_strikes_succ_y,takedown_att_y,takedown_succ_y,submission_att_y,reversals_y,ctrl_time_y
3453,310.0,Kamaru,The Nigerian Nightmare,Usman,3117.0,Leon,Rocky,Edwards,310.0,3,Decision,Unanimous,3,5:00,182.88,170.0,193.04,Switch,1987-05-11,20,3,0,,6906,310.0,0.0,163.0,126.0,80.0,48.0,13.0,6.0,0.0,0.0,10:50,Leon,Edwards,Rocky,187.96,170.0,187.96,Southpaw,1991-08-25,21,3,0,1.0,6905,3117.0,0.0,67.0,36.0,57.0,26.0,0.0,0.0,0.0,0.0,0:40
2928,691.0,Claudio,Hannibal,Silva,3117.0,Leon,Rocky,Edwards,691.0,3,Decision,Split,3,5:00,180.34,170.0,180.34,Southpaw,1982-09-06,14,4,0,,5856,691.0,0.0,162.0,98.0,81.0,34.0,9.0,3.0,1.0,0.0,7:08,Leon,Edwards,Rocky,187.96,170.0,187.96,Southpaw,1991-08-25,21,3,0,1.0,5855,3117.0,0.0,70.0,42.0,61.0,33.0,0.0,0.0,0.0,2.0,1:37
5142,3185.0,Rafael,,Dos Anjos,3117.0,Leon,Rocky,Edwards,3117.0,5,Decision,Unanimous,5,5:00,172.72,170.0,177.8,Southpaw,1984-10-26,32,15,0,,10284,3185.0,0.0,219.0,129.0,169.0,81.0,5.0,0.0,0.0,0.0,2:23,Leon,Edwards,Rocky,187.96,170.0,187.96,Southpaw,1991-08-25,21,3,0,1.0,10283,3117.0,0.0,244.0,113.0,215.0,92.0,10.0,3.0,0.0,0.0,7:17
4602,3499.0,Donald,Cowboy,Cerrone,3117.0,Leon,Rocky,Edwards,3117.0,5,Decision,Unanimous,5,5:00,185.42,155.0,185.42,Orthodox,1983-03-29,36,17,0,2.0,9204,3499.0,0.0,136.0,64.0,131.0,60.0,9.0,1.0,0.0,0.0,2:43,Leon,Edwards,Rocky,187.96,170.0,187.96,Southpaw,1991-08-25,21,3,0,1.0,9203,3117.0,0.0,185.0,101.0,166.0,84.0,4.0,0.0,0.0,0.0,0:48
3114,3893.0,Seth,The Polish Pistola,Baczynski,3117.0,Leon,Rocky,Edwards,3117.0,3,KO/TKO,Punch to Head At Distance,1,0:08,190.5,170.0,190.5,Orthodox,1981-10-26,20,14,0,,6228,3893.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0:00,Leon,Edwards,Rocky,187.96,170.0,187.96,Southpaw,1991-08-25,21,3,0,1.0,6227,3117.0,1.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0:02
3251,310.0,Kamaru,The Nigerian Nightmare,Usman,2622.0,Hayder,Hulk,Hassan,310.0,3,Submission,Arm Triangle From Mount,2,1:19,182.88,170.0,193.04,Switch,1987-05-11,20,3,0,,6502,310.0,0.0,43.0,31.0,26.0,15.0,8.0,6.0,1.0,0.0,5:11,Hayder,Hassan,Hulk,177.8,170.0,,,1982-10-20,6,3,0,,6501,2622.0,0.0,15.0,7.0,11.0,3.0,0.0,0.0,0.0,0.0,0:00
1720,4050.0,Jose,,Aldo,2969.0,Kenny,KenFlo,Florian,4050.0,5,Decision,Unanimous,5,5:00,170.18,135.0,177.8,Orthodox,1986-09-09,31,8,0,,3440,4050.0,0.0,131.0,66.0,115.0,51.0,0.0,0.0,0.0,0.0,5:51,Kenny,Florian,KenFlo,177.8,145.0,187.96,Southpaw,1976-05-26,14,6,0,,3439,2969.0,0.0,165.0,69.0,128.0,40.0,19.0,1.0,0.0,0.0,6:07
446,870.0,Diego,Nightmare,Sanchez,2969.0,Kenny,KenFlo,Florian,870.0,3,KO/TKO,Punches to Head From Mount,1,2:49,177.8,170.0,182.88,Southpaw,1981-12-31,31,13,0,,892,870.0,0.0,21.0,14.0,21.0,14.0,2.0,1.0,0.0,0.0,1:32,Kenny,Florian,KenFlo,177.8,145.0,187.96,Southpaw,1976-05-26,14,6,0,,891,2969.0,0.0,7.0,5.0,4.0,2.0,0.0,0.0,0.0,0.0,0:00
1164,1267.0,BJ,The Prodigy,Penn,2969.0,Kenny,KenFlo,Florian,1267.0,5,Submission,Rear Naked Choke,4,3:54,175.26,155.0,177.8,Orthodox,1978-12-13,16,14,2,,2328,1267.0,0.0,189.0,151.0,94.0,57.0,3.0,1.0,1.0,0.0,4:11,Kenny,Florian,KenFlo,177.8,145.0,187.96,Southpaw,1976-05-26,14,6,0,,2327,2969.0,0.0,131.0,90.0,58.0,19.0,15.0,0.0,0.0,0.0,5:11
631,732.0,Sean,The Muscle Shark,Sherk,2969.0,Kenny,KenFlo,Florian,732.0,5,Decision,Unanimous,5,5:00,167.64,155.0,170.18,Orthodox,1973-08-05,36,4,1,,1262,732.0,0.0,217.0,161.0,104.0,60.0,13.0,8.0,1.0,0.0,19:48,Kenny,Florian,KenFlo,177.8,145.0,187.96,Southpaw,1976-05-26,14,6,0,,1261,2969.0,0.0,110.0,90.0,40.0,23.0,1.0,0.0,4.0,1.0,0:33
1588,4050.0,Jose,,Aldo,2520.0,Mark,The Machine,Hominick,4050.0,5,Decision,Unanimous,5,5:00,170.18,135.0,177.8,Orthodox,1986-09-09,31,8,0,,3176,4050.0,1.0,258.0,131.0,215.0,94.0,9.0,5.0,1.0,0.0,9:13,Mark,Hominick,The Machine,172.72,145.0,172.72,Orthodox,1982-07-22,20,12,0,,3175,2520.0,0.0,274.0,147.0,181.0,71.0,2.0,1.0,0.0,0.0,4:18
4793,88.0,Wu,Mulan,Yanan,1578.0,Lauren,Princess Tiger,Mueller,88.0,3,Submission,Armbar From Bottom Guard,1,4:00,172.72,135.0,167.64,Orthodox,1996-04-18,13,6,0,,9586,88.0,0.0,46.0,28.0,36.0,18.0,1.0,0.0,1.0,0.0,1:13,Lauren,Mueller,Princess Tiger,165.1,125.0,170.18,Orthodox,1991-11-15,5,3,0,,9585,1578.0,0.0,55.0,27.0,43.0,17.0,1.0,0.0,0.0,0.0,0:30
5258,4049.0,JJ,,Aldrich,1578.0,Lauren,Princess Tiger,Mueller,4049.0,3,Decision,Unanimous,3,5:00,165.1,125.0,170.18,Southpaw,1992-09-29,12,6,0,,10516,4049.0,0.0,164.0,78.0,160.0,74.0,2.0,1.0,0.0,0.0,1:52,Lauren,Mueller,Princess Tiger,165.1,125.0,170.18,Orthodox,1991-11-15,5,3,0,,10515,1578.0,0.0,153.0,60.0,147.0,54.0,1.0,1.0,0.0,0.0,0:21
4508,3199.0,Shana,Danger,Dobson,1578.0,Lauren,Princess Tiger,Mueller,1578.0,3,Decision,Unanimous,3,5:00,167.64,125.0,175.26,Orthodox,1989-03-30,4,5,0,,9016,3199.0,0.0,213.0,74.0,206.0,68.0,4.0,1.0,0.0,0.0,0:44,Lauren,Mueller,Princess Tiger,165.1,125.0,170.18,Orthodox,1991-11-15,5,3,0,,9015,1578.0,0.0,171.0,70.0,156.0,58.0,2.0,2.0,0.0,0.0,2:48
5549,833.0,Leonardo,,Santos,3739.0,Roman,,Bogatov,833.0,3,Decision,Unanimous,3,5:00,182.88,155.0,190.5,Orthodox,1980-02-05,18,7,1,,11098,833.0,0.0,181.0,116.0,119.0,66.0,2.0,1.0,0.0,0.0,1:34,Roman,Bogatov,,172.72,155.0,185.42,Orthodox,1990-12-15,10,1,0,,11097,3739.0,0.0,155.0,81.0,117.0,50.0,11.0,1.0,0.0,1.0,6:07
3817,833.0,Leonardo,,Santos,1828.0,Adriano,,Martins,833.0,3,Decision,Split,3,5:00,182.88,155.0,190.5,Orthodox,1980-02-05,18,7,1,,7634,833.0,0.0,70.0,23.0,70.0,23.0,1.0,0.0,0.0,0.0,0:00,Adriano,Martins,,177.8,155.0,182.88,Southpaw,1982-12-16,28,9,0,,7633,1828.0,0.0,84.0,34.0,83.0,34.0,0.0,0.0,0.0,0.0,0:00
2534,3499.0,Donald,Cowboy,Cerrone,1828.0,Adriano,,Martins,3499.0,3,KO/TKO,Kick to Head At Distance,1,4:40,185.42,155.0,185.42,Orthodox,1983-03-29,36,17,0,2.0,5068,3499.0,1.0,37.0,16.0,37.0,16.0,1.0,1.0,0.0,0.0,0:06,Adriano,Martins,,177.8,155.0,182.88,Southpaw,1982-12-16,28,9,0,,5067,1828.0,0.0,29.0,13.0,29.0,13.0,0.0,0.0,0.0,0.0,0:00
3060,2244.0,Rustam,Tiger,Khabilov,1828.0,Adriano,,Martins,1828.0,3,Decision,Split,3,5:00,172.72,155.0,185.42,Orthodox,1986-11-04,24,4,0,,6120,2244.0,0.0,81.0,19.0,80.0,18.0,4.0,0.0,0.0,0.0,0:07,Adriano,Martins,,177.8,155.0,182.88,Southpaw,1982-12-16,28,9,0,,6119,1828.0,0.0,44.0,17.0,38.0,12.0,4.0,3.0,0.0,0.0,1:58
4225,2362.0,Kajan,Ragin',Johnson,1828.0,Adriano,,Martins,2362.0,3,KO/TKO,Punch to Head In Clinch,3,0:49,180.34,155.0,190.5,Orthodox,1984-04-21,23,13,1,,8450,2362.0,1.0,63.0,26.0,63.0,26.0,0.0,0.0,0.0,0.0,0:01,Adriano,Martins,,177.8,155.0,182.88,Southpaw,1982-12-16,28,9,0,,8449,1828.0,0.0,31.0,16.0,31.0,16.0,0.0,0.0,1.0,0.0,0:10
2851,833.0,Leonardo,,Santos,3065.0,Efrain,Hecho En Mexico,Escudero,833.0,3,Decision,Unanimous,3,5:00,182.88,155.0,190.5,Orthodox,1980-02-05,18,7,1,,5702,833.0,0.0,132.0,66.0,98.0,36.0,4.0,2.0,0.0,0.0,6:56,Efrain,Escudero,Hecho En Mexico,175.26,155.0,180.34,Orthodox,1986-01-15,28,12,0,,5701,3065.0,1.0,143.0,77.0,101.0,43.0,0.0,0.0,0.0,0.0,0:50
1269,3145.0,Evan,,Dunham,3065.0,Efrain,Hecho En Mexico,Escudero,3145.0,3,Submission,Armbar From Back Control,3,1:59,177.8,155.0,177.8,Southpaw,1981-12-18,18,9,1,,2538,3145.0,0.0,109.0,48.0,80.0,22.0,4.0,3.0,1.0,0.0,3:30,Efrain,Escudero,Hecho En Mexico,175.26,155.0,180.34,Orthodox,1986-01-15,28,12,0,,2537,3065.0,1.0,86.0,38.0,74.0,26.0,1.0,0.0,2.0,1.0,2:52
1882,3298.0,Mac,,Danzig,3065.0,Efrain,Hecho En Mexico,Escudero,3298.0,3,Decision,Unanimous,3,5:00,172.72,155.0,177.8,Orthodox,1980-01-02,21,12,1,,3764,3298.0,0.0,190.0,130.0,119.0,67.0,5.0,1.0,0.0,0.0,5:34,Efrain,Escudero,Hecho En Mexico,175.26,155.0,180.34,Orthodox,1986-01-15,28,12,0,,3763,3065.0,0.0,186.0,107.0,133.0,56.0,2.0,0.0,1.0,0.0,1:00
1787,226.0,Jacob,Christmas,Volkmann,3065.0,Efrain,Hecho En Mexico,Escudero,226.0,3,Decision,Unanimous,3,5:00,175.26,155.0,180.34,Southpaw,1980-09-05,19,7,0,,3574,226.0,0.0,108.0,85.0,35.0,17.0,9.0,3.0,2.0,0.0,11:21,Efrain,Escudero,Hecho En Mexico,175.26,155.0,180.34,Orthodox,1986-01-15,28,12,0,,3573,3065.0,0.0,64.0,53.0,18.0,7.0,0.0,0.0,4.0,0.0,1:15
5404,3448.0,Devin,Brown Bear,Clark,367.0,Dequan,The Tarantula,Townsend,3448.0,3,Decision,Unanimous,3,5:00,182.88,205.0,190.5,Orthodox,1990-04-12,14,8,0,,10808,3448.0,0.0,150.0,122.0,54.0,39.0,4.0,3.0,0.0,0.0,10:06,Dequan,Townsend,The Tarantula,190.5,205.0,200.66,Orthodox,1986-05-11,21,12,0,,10807,367.0,0.0,69.0,37.0,36.0,6.0,0.0,0.0,0.0,0.0,0:00
5097,1955.0,Dalcha,Champion,Lungiambula,367.0,Dequan,The Tarantula,Townsend,1955.0,3,KO/TKO,Punch to Head At Distance,3,0:42,172.72,185.0,193.04,Orthodox,1987-07-31,11,6,0,,10194,1955.0,1.0,80.0,64.0,43.0,32.0,6.0,4.0,0.0,0.0,7:43,Dequan,Townsend,The Tarantula,190.5,205.0,200.66,Orthodox,1986-05-11,21,12,0,,10193,367.0,0.0,50.0,32.0,30.0,13.0,0.0,0.0,0.0,0.0,0:02
5384,2033.0,Bevon,,Lewis,367.0,Dequan,The Tarantula,Townsend,2033.0,3,Decision,Unanimous,3,5:00,190.5,185.0,200.66,Orthodox,1991-05-05,7,3,0,,10768,2033.0,0.0,146.0,94.0,82.0,36.0,3.0,0.0,0.0,0.0,8:22,Dequan,Townsend,The Tarantula,190.5,205.0,200.66,Orthodox,1986-05-11,21,12,0,,10767,367.0,0.0,99.0,55.0,65.0,28.0,0.0,0.0,0.0,0.0,0:04
6003,684.0,Bruno,Blindado,Silva,976.0,Victor,Vicious,Rodriguez,684.0,3,KO/TKO,Punch to Head At Distance,1,1:00,182.88,185.0,187.96,Orthodox,1989-07-13,23,9,0,,12006,684.0,1.0,12.0,6.0,12.0,6.0,0.0,0.0,0.0,0.0,0:02,Victor,Rodriguez,Vicious,165.1,125.0,170.18,Switch,1992-09-05,7,4,0,,12005,976.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0:00
5734,65.0,Adrian,,Yanez,976.0,Victor,Vicious,Rodriguez,65.0,3,KO/TKO,Kick to Head At Distance,1,2:46,170.18,135.0,177.8,Orthodox,1993-11-29,16,4,0,,11468,65.0,1.0,35.0,18.0,34.0,17.0,0.0,0.0,0.0,0.0,0:05,Victor,Rodriguez,Vicious,165.1,125.0,170.18,Switch,1992-09-05,7,4,0,,11467,976.0,0.0,16.0,9.0,13.0,6.0,3.0,0.0,0.0,0.0,0:54
5914,684.0,Bruno,Blindado,Silva,3598.0,JP,Young Savage,Buys,684.0,3,KO/TKO,Punch to Head At Distance,2,2:56,182.88,185.0,187.96,Orthodox,1989-07-13,23,9,0,,11828,684.0,3.0,89.0,62.0,61.0,37.0,2.0,1.0,0.0,0.0,3:51,JP,Buys,Young Savage,165.1,135.0,170.18,Orthodox,1996-04-30,9,6,0,,11827,3598.0,0.0,76.0,37.0,56.0,17.0,1.0,0.0,1.0,0.0,1:02
6152,2416.0,Montel,Quik,Jackson,3598.0,JP,Young Savage,Buys,2416.0,3,Decision,Unanimous,3,5:00,177.8,135.0,190.5,Southpaw,1992-04-24,13,2,0,,12304,2416.0,4.0,117.0,91.0,43.0,25.0,5.0,4.0,1.0,0.0,10:03,JP,Buys,Young Savage,165.1,135.0,170.18,Orthodox,1996-04-30,9,6,0,,12303,3598.0,0.0,60.0,39.0,24.0,8.0,7.0,1.0,3.0,0.0,1:20
5787,3803.0,Gabriel,Moggly,Benitez,2397.0,Justin,The Guitar Hero,Jaynes,3803.0,3,KO/TKO,Knee to Body At Distance,1,4:06,172.72,155.0,180.34,Southpaw,1988-06-15,23,11,0,,11574,3803.0,1.0,104.0,38.0,104.0,38.0,0.0,0.0,0.0,0.0,0:00,Justin,Jaynes,The Guitar Hero,170.18,145.0,172.72,Orthodox,1989-08-10,16,8,0,,11573,2397.0,0.0,52.0,22.0,52.0,22.0,0.0,0.0,0.0,0.0,0:00
5526,3582.0,Frank,The Crank,Camacho,2397.0,Justin,The Guitar Hero,Jaynes,2397.0,3,KO/TKO,Punches to Head At Distance,1,0:41,177.8,155.0,185.42,Orthodox,1989-05-18,22,10,0,,11052,3582.0,0.0,15.0,4.0,15.0,4.0,0.0,0.0,0.0,0.0,0:00,Justin,Jaynes,The Guitar Hero,170.18,145.0,172.72,Orthodox,1989-08-10,16,8,0,,11051,2397.0,1.0,30.0,16.0,30.0,16.0,0.0,0.0,0.0,0.0,0:03
5851,628.0,Devonte,King Kage,Smith,2397.0,Justin,The Guitar Hero,Jaynes,628.0,3,TKO - Doctor's Stoppage,Eye Injury,2,3:38,175.26,155.0,193.04,Orthodox,1993-07-30,11,4,0,,11702,628.0,0.0,78.0,46.0,65.0,34.0,1.0,1.0,1.0,0.0,3:08,Justin,Jaynes,The Guitar Hero,170.18,145.0,172.72,Orthodox,1989-08-10,16,8,0,,11701,2397.0,0.0,35.0,19.0,27.0,11.0,2.0,0.0,0.0,1.0,0:12
6051,949.0,Charles,Boston Strong,Rosa,2397.0,Justin,The Guitar Hero,Jaynes,949.0,3,Decision,Split,3,5:00,175.26,145.0,175.26,Switch,1986-08-24,14,8,0,,12102,949.0,0.0,258.0,114.0,182.0,51.0,2.0,2.0,2.0,1.0,3:37,Justin,Jaynes,The Guitar Hero,170.18,145.0,172.72,Orthodox,1989-08-10,16,8,0,,12101,2397.0,0.0,101.0,51.0,92.0,44.0,2.0,2.0,2.0,3.0,2:53
5604,346.0,Gavin,Guv'nor,Tucker,2397.0,Justin,The Guitar Hero,Jaynes,346.0,3,Submission,Rear Naked Choke,3,1:43,167.64,145.0,167.64,Southpaw,1986-06-17,13,3,0,,11208,346.0,0.0,212.0,88.0,211.0,87.0,2.0,1.0,4.0,1.0,1:24,Justin,Jaynes,The Guitar Hero,170.18,145.0,172.72,Orthodox,1989-08-10,16,8,0,,11207,2397.0,1.0,103.0,42.0,101.0,41.0,1.0,0.0,1.0,1.0,0:38
4545,3803.0,Gabriel,Moggly,Benitez,3873.0,Humberto,,Bandenay,3803.0,3,KO/TKO,Slam to   On Ground,1,0:39,172.72,155.0,180.34,Southpaw,1988-06-15,23,11,0,,9090,3803.0,1.0,19.0,9.0,19.0,9.0,1.0,1.0,0.0,0.0,0:24,Humberto,Bandenay,,180.34,145.0,180.34,Southpaw,1994-09-04,14,7,0,1.0,9089,3873.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0:00
4209,3686.0,Martin,El Toro,Bravo,3873.0,Humberto,,Bandenay,3873.0,3,KO/TKO,Kick to Head At Distance,1,0:26,172.72,145.0,180.34,Southpaw,1993-09-21,11,3,0,,8418,3686.0,0.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0:00,Humberto,Bandenay,,180.34,145.0,180.34,Southpaw,1994-09-04,14,7,0,1.0,8417,3873.0,1.0,7.0,5.0,7.0,5.0,0.0,0.0,0.0,0.0,0:02
5176,2878.0,Eduardo,,Garagorri,3873.0,Humberto,,Bandenay,2878.0,3,Decision,Unanimous,3,5:00,175.26,145.0,177.8,Orthodox,1989-05-28,13,2,0,,10352,2878.0,0.0,120.0,69.0,115.0,65.0,1.0,1.0,0.0,0.0,2:09,Humberto,Bandenay,,180.34,145.0,180.34,Southpaw,1994-09-04,14,7,0,1.0,10351,3873.0,0.0,98.0,59.0,71.0,32.0,10.0,4.0,0.0,0.0,3:33
4073,3803.0,Gabriel,Moggly,Benitez,3839.0,Enrique,El Fuerte,Barzola,3839.0,3,Decision,Unanimous,3,5:00,172.72,155.0,180.34,Southpaw,1988-06-15,23,11,0,,8146,3803.0,0.0,169.0,67.0,151.0,51.0,0.0,0.0,0.0,1.0,0:00,Enrique,Barzola,El Fuerte,170.18,145.0,177.8,Orthodox,1989-04-28,17,5,2,,8145,3839.0,0.0,212.0,94.0,148.0,46.0,15.0,9.0,1.0,0.0,5:50
4404,3780.0,Matt,The Mangler,Bessette,3839.0,Enrique,El Fuerte,Barzola,3839.0,3,Decision,Unanimous,3,5:00,177.8,145.0,177.8,Orthodox,1984-12-28,22,9,0,1.0,8808,3780.0,0.0,158.0,55.0,146.0,43.0,0.0,0.0,0.0,0.0,0:00,Enrique,Barzola,El Fuerte,170.18,145.0,177.8,Orthodox,1989-04-28,17,5,2,,8807,3839.0,0.0,143.0,73.0,122.0,55.0,10.0,5.0,0.0,0.0,4:34
3402,2686.0,Horacio,The Punisher,Gutierrez,3839.0,Enrique,El Fuerte,Barzola,3839.0,3,Decision,Unanimous,3,5:00,177.8,145.0,,,1990-09-15,4,3,0,,6804,2686.0,0.0,45.0,16.0,38.0,10.0,0.0,0.0,0.0,0.0,0:00,Enrique,Barzola,El Fuerte,170.18,145.0,177.8,Orthodox,1989-04-28,17,5,2,,6803,3839.0,0.0,221.0,173.0,71.0,38.0,9.0,5.0,0.0,0.0,11:00
3785,3803.0,Gabriel,Moggly,Benitez,710.0,Sam,,Sicilia,3803.0,3,Submission,"Guillotine Choke Standing
      Technical Submission",2,1:20,172.72,155.0,180.34,Southpaw,1988-06-15,23,11,0,,7570,3803.0,1.0,101.0,39.0,101.0,39.0,0.0,0.0,1.0,0.0,0:17,Sam,Sicilia,,172.72,145.0,170.18,Orthodox,1986-02-01,15,8,0,,7569,710.0,0.0,70.0,19.0,70.0,19.0,1.0,0.0,0.0,0.0,0:00
3414,3472.0,Dooho,The Korean Superboy,Choi,710.0,Sam,,Sicilia,3472.0,3,KO/TKO,Punch to Head In Clinch,1,1:33,177.8,145.0,177.8,Orthodox,1991-04-10,14,4,1,,6828,3472.0,1.0,26.0,18.0,26.0,18.0,0.0,0.0,0.0,0.0,0:07,Sam,Sicilia,,172.72,145.0,170.18,Orthodox,1986-02-01,15,8,0,,6827,710.0,0.0,19.0,8.0,19.0,8.0,1.0,0.0,0.0,0.0,0:00
2059,2401.0,Rony,,Jason,710.0,Sam,,Sicilia,2401.0,3,KO/TKO,Punch to Head At Distance,2,4:16,170.18,145.0,185.42,Orthodox,1984-03-21,14,7,0,1.0,4118,2401.0,0.0,102.0,52.0,96.0,46.0,1.0,1.0,1.0,0.0,0:09,Sam,Sicilia,,172.72,145.0,170.18,Orthodox,1986-02-01,15,8,0,,4117,710.0,0.0,108.0,48.0,96.0,39.0,1.0,1.0,0.0,0.0,1:26
2521,1692.0,Cole,Magrinho,Miller,710.0,Sam,,Sicilia,1692.0,3,Submission,Rear Naked Choke,2,1:54,185.42,145.0,185.42,Orthodox,1984-04-26,21,11,0,1.0,5042,1692.0,1.0,91.0,38.0,91.0,38.0,0.0,0.0,1.0,0.0,0:25,Sam,Sicilia,,172.72,145.0,170.18,Orthodox,1986-02-01,15,8,0,,5041,710.0,0.0,56.0,14.0,56.0,14.0,2.0,0.0,0.0,0.0,0:00
2445,1261.0,Godofredo,,Pepey,710.0,Sam,,Sicilia,710.0,3,KO/TKO,Punches to Head From Guard,1,1:42,170.18,145.0,185.42,Orthodox,1987-07-02,13,6,0,,4890,1261.0,0.0,6.0,4.0,5.0,3.0,2.0,0.0,0.0,0.0,0:11,Sam,Sicilia,,172.72,145.0,170.18,Orthodox,1986-02-01,15,8,0,,4889,710.0,0.0,22.0,18.0,15.0,11.0,1.0,1.0,0.0,0.0,0:54
2858,2235.0,Katsunori,,Kikuno,710.0,Sam,,Sicilia,2235.0,3,Submission,Rear Naked Choke,2,1:38,172.72,145.0,167.64,Orthodox,1981-10-31,24,8,2,,5716,2235.0,0.0,79.0,33.0,78.0,32.0,1.0,1.0,1.0,0.0,0:48,Sam,Sicilia,,172.72,145.0,170.18,Orthodox,1986-02-01,15,8,0,,5715,710.0,0.0,92.0,37.0,91.0,36.0,0.0,0.0,0.0,0.0,0:00
3029,3398.0,Akira,,Corassani,710.0,Sam,,Sicilia,710.0,3,KO/TKO,Punch to Head At Distance,1,3:26,172.72,145.0,172.72,Orthodox,1982-08-27,12,6,0,1.0,6058,3398.0,0.0,32.0,11.0,31.0,10.0,0.0,0.0,0.0,0.0,0:02,Sam,Sicilia,,172.72,145.0,170.18,Orthodox,1986-02-01,15,8,0,,6057,710.0,1.0,28.0,12.0,26.0,10.0,0.0,0.0,0.0,0.0,0:24
1930,1870.0,Cristiano,,Marcello,710.0,Sam,,Sicilia,710.0,3,KO/TKO,Knee to Head In Clinch,2,2:53,175.26,155.0,182.88,Orthodox,1977-12-03,13,6,0,,3860,1870.0,0.0,92.0,39.0,90.0,39.0,2.0,0.0,0.0,0.0,0:05,Sam,Sicilia,,172.72,145.0,170.18,Orthodox,1986-02-01,15,8,0,,3859,710.0,0.0,103.0,42.0,93.0,33.0,0.0,0.0,0.0,0.0,0:28
2933,3803.0,Gabriel,Moggly,Benitez,3651.0,Humberto,,Brown Morrison,3803.0,3,Submission,Guillotine Choke Standing,3,0:30,172.72,155.0,180.34,Southpaw,1988-06-15,23,11,0,,5866,3803.0,0.0,71.0,32.0,61.0,23.0,0.0,0.0,5.0,0.0,0:25,Humberto,Brown Morrison,,177.8,145.0,,,1984-11-03,4,6,0,,5865,3651.0,0.0,55.0,35.0,36.0,18.0,4.0,1.0,0.0,0.0,6:07
6634,110.0,Jason,The Vanilla Gorilla,Witt,1135.0,Josh,Bushido,Quinlan,1135.0,3,KO/TKO,Punch to Head At Distance,1,2:09,177.8,170.0,177.8,Orthodox,1986-11-07,19,9,0,,13268,110.0,0.0,13.0,2.0,12.0,1.0,2.0,1.0,0.0,0.0,0:27,Josh,Quinlan,Bushido,182.88,170.0,182.88,Orthodox,1993-02-06,6,1,0,1.0,13267,1135.0,1.0,12.0,3.0,12.0,3.0,0.0,0.0,0.0,0.0,0:00
3800,832.0,Thiago,Marreta,Santos,570.0,Eric,Zebrinha,Spicely,570.0,3,Submission,Rear Naked Choke,1,2:58,187.96,205.0,193.04,Orthodox,1984-01-07,22,11,0,,7600,832.0,0.0,11.0,4.0,9.0,2.0,0.0,0.0,0.0,0.0,1:05,Eric,Spicely,Zebrinha,185.42,185.0,185.42,Orthodox,1986-09-29,12,6,0,,7599,570.0,0.0,10.0,7.0,8.0,5.0,2.0,1.0,1.0,0.0,1:22
5084,114.0,Deron,,Winn,570.0,Eric,Zebrinha,Spicely,114.0,3,Decision,Unanimous,3,5:00,167.64,185.0,177.8,Orthodox,1989-06-13,7,3,0,,10168,114.0,0.0,369.0,171.0,367.0,169.0,3.0,0.0,0.0,0.0,1:18,Eric,Spicely,Zebrinha,185.42,185.0,185.42,Orthodox,1986-09-29,12,6,0,,10167,570.0,0.0,224.0,108.0,224.0,108.0,0.0,0.0,0.0,0.0,0:03
4100,3544.0,Antonio,Cara de Sapato,Carlos Junior,570.0,Eric,Zebrinha,Spicely,3544.0,3,Submission,Rear Naked Choke,2,3:49,187.96,185.0,200.66,Orthodox,1990-03-16,11,5,0,1.0,8200,3544.0,0.0,56.0,37.0,23.0,12.0,1.0,1.0,2.0,0.0,4:48,Eric,Spicely,Zebrinha,185.42,185.0,185.42,Orthodox,1986-09-29,12,6,0,,8199,570.0,0.0,49.0,39.0,26.0,17.0,2.0,1.0,0.0,0.0,0:35
3227,832.0,Thiago,Marreta,Santos,3715.0,Steve,The Boss,Bosse,832.0,3,KO/TKO,Kick to Head At Distance,1,0:29,187.96,205.0,193.04,Orthodox,1984-01-07,22,11,0,,6454,832.0,1.0,4.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,0:01,Steve,Bosse,The Boss,180.34,205.0,182.88,Orthodox,1981-07-29,12,2,0,,6453,3715.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0:00
