fight_id,f_1,f_2,winner,num_rounds,title_fight,weight_class,gender,result,result_details,finish_round,finish_time,fighter_f_name_fighter2,fighter_l_name_fighter2,fighter_nickname_fighter2,fighter_height_cm_fighter2,fighter_weight_lbs_fighter2,fighter_reach_cm_fighter2,fighter_stance_fighter2,fighter_dob_fighter2,fighter_w_fighter2,fighter_l_fighter2,fighter_d_fighter2,fighter_nc_dq_fighter2,fighter_f_name_fighter1,fighter_l_name_fighter1,fighter_nickname_fighter1,fighter_height_cm_fighter1,fighter_weight_lbs_fighter1,fighter_reach_cm_fighter1,fighter_stance_fighter1,fighter_dob_fighter1,fighter_w_fighter1,fighter_l_fighter1,fighter_d_fighter1,fighter_nc_dq_fighter1,fight_stat_id_x,fighter_id_x,knockdowns_x,total_strikes_att_x,total_strikes_succ_x,sig_strikes_att_x,sig_strikes_succ_x,takedown_att_x,takedown_succ_x,submission_att_x,reversals_x,ctrl_time_x,fighter_f_name_x,fighter_l_name_x,fighter_nickname_x,fighter_height_cm_x,fighter_weight_lbs_x,fighter_reach_cm_x,fighter_stance_x,fighter_dob_x,fighter_w_x,fighter_l_x,fighter_d_x,fighter_nc_dq_x,fight_stat_id_y,fighter_id_y,knockdowns_y,total_strikes_att_y,total_strikes_succ_y,sig_strikes_att_y,sig_strikes_succ_y,takedown_att_y,takedown_succ_y,submission_att_y,reversals_y,ctrl_time_y,fighter_f_name_y,fighter_l_name_y,fighter_nickname_y,fighter_height_cm_y,fighter_weight_lbs_y,fighter_reach_cm_y,fighter_stance_y,fighter_dob_y,fighter_w_y,fighter_l_y,fighter_d_y,fighter_nc_dq_y
1413.0,3221.0,3290.0,0,3,F,Welterweight,M,Submission,"Guillotine Choke On Ground
      Technical Submission",3.0,4:02,Nate,Diaz,,182.88,170.0,193.04,Southpaw,1985-04-16,22.0,13.0,0.0,1.1536210680321872,Marcus,Davis,The Irish Hand Grenade,177.8,170.0,177.8,Southpaw,1973-08-24,22.0,11.0,0.0,1.0,2826.0,3221.0,0.0,358.0,122.0,328.0,94.0,5.0,1.0,1.0,1.0,144.0,Nate,Diaz,,182.88,170.0,193.04,Southpaw,1985-04-16,22.0,13.0,0.0,1.1536210680321872,2825.0,3290.0,1.0,213.0,61.0,203.0,52.0,1.0,1.0,0.0,0.0,12.0,Marcus,Davis,The Irish Hand Grenade,177.8,170.0,177.8,Southpaw,1973-08-24,22.0,11.0,0.0,1.0
1506.0,542.0,3290.0,0,3,F,Lightweight,M,KO/TKO,Punch to Head At Distance,3.0,2:33,Jeremy,Stephens,Lil' Heathen,175.26,145.0,180.34,Orthodox,1986-05-25,28.0,19.0,0.0,1.0,Marcus,Davis,The Irish Hand Grenade,177.8,170.0,177.8,Southpaw,1973-08-24,22.0,11.0,0.0,1.0,3012.0,542.0,1.0,96.0,51.0,68.0,25.0,4.0,0.0,2.0,0.0,62.0,Jeremy,Stephens,Lil' Heathen,175.26,145.0,180.34,Orthodox,1986-05-25,28.0,19.0,0.0,1.0,3011.0,3290.0,0.0,122.0,58.0,76.0,17.0,4.0,2.0,0.0,0.0,263.0,Marcus,Davis,The Irish Hand Grenade,177.8,170.0,177.8,Southpaw,1973-08-24,22.0,11.0,0.0,1.0
1224.0,803.0,3290.0,0,3,F,Welterweight,M,KO/TKO,Knee to Head In Clinch,1.0,3:24,Ben,Saunders,Killa B,187.96,170.0,195.58,Orthodox,1983-04-13,22.0,13.0,2.0,1.1536210680321872,Marcus,Davis,The Irish Hand Grenade,177.8,170.0,177.8,Southpaw,1973-08-24,22.0,11.0,0.0,1.0,2448.0,803.0,0.0,50.0,31.0,39.0,22.0,2.0,0.0,0.0,0.0,54.0,Ben,Saunders,Killa B,187.96,170.0,195.58,Orthodox,1983-04-13,22.0,13.0,2.0,1.1536210680321872,2447.0,3290.0,0.0,32.0,16.0,24.0,8.0,2.0,0.0,0.0,0.0,67.0,Marcus,Davis,The Irish Hand Grenade,177.8,170.0,177.8,Southpaw,1973-08-24,22.0,11.0,0.0,1.0
916.0,483.0,3290.0,0,3,F,Welterweight,M,Decision,Unanimous,3.0,5:00,Mike,Swick,Quick,185.42,170.0,195.58,Orthodox,1979-06-19,15.0,6.0,0.0,1.1536210680321872,Marcus,Davis,The Irish Hand Grenade,177.8,170.0,177.8,Southpaw,1973-08-24,22.0,11.0,0.0,1.0,1832.0,483.0,0.0,131.0,71.0,86.0,32.0,2.0,2.0,1.0,0.0,520.0,Mike,Swick,Quick,185.42,170.0,195.58,Orthodox,1979-06-19,15.0,6.0,0.0,1.1536210680321872,1831.0,3290.0,0.0,107.0,82.0,55.0,31.0,5.0,3.0,2.0,0.0,134.0,Marcus,Davis,The Irish Hand Grenade,177.8,170.0,177.8,Southpaw,1973-08-24,22.0,11.0,0.0,1.0
496.0,2700.0,3290.0,0,3,F,Welterweight,M,TKO - Doctor's Stoppage,Facial Cuts,2.0,2:55,Melvin,Guillard,The Young Assassin,175.26,155.0,180.34,Orthodox,1983-03-30,32.0,18.0,2.0,3.0,Marcus,Davis,The Irish Hand Grenade,177.8,170.0,177.8,Southpaw,1973-08-24,22.0,11.0,0.0,1.0,992.0,2700.0,0.0,41.0,21.0,39.0,19.0,3.0,3.0,1.0,0.0,195.0,Melvin,Guillard,The Young Assassin,175.26,155.0,180.34,Orthodox,1983-03-30,32.0,18.0,2.0,3.0,991.0,3290.0,0.0,85.0,67.0,16.0,3.0,1.0,0.0,0.0,0.0,139.0,Marcus,Davis,The Irish Hand Grenade,177.8,170.0,177.8,Southpaw,1973-08-24,22.0,11.0,0.0,1.0
1127.0,2645.0,3290.0,0,3,F,Welterweight,M,Decision,Split,3.0,5:00,Dan,Hardy,The Outlaw,182.88,170.0,187.96,Orthodox,1982-05-17,25.0,10.0,0.0,1.0,Marcus,Davis,The Irish Hand Grenade,177.8,170.0,177.8,Southpaw,1973-08-24,22.0,11.0,0.0,1.0,2254.0,2645.0,1.0,109.0,73.0,61.0,28.0,1.0,1.0,0.0,0.0,266.0,Dan,Hardy,The Outlaw,182.88,170.0,187.96,Orthodox,1982-05-17,25.0,10.0,0.0,1.0,2253.0,3290.0,0.0,133.0,104.0,41.0,19.0,6.0,2.0,3.0,0.0,364.0,Marcus,Davis,The Irish Hand Grenade,177.8,170.0,177.8,Southpaw,1973-08-24,22.0,11.0,0.0,1.0
1306.0,3221.0,1863.0,0,3,F,Welterweight,M,KO/TKO,Punches to Head From Back Control,1.0,2:47,Nate,Diaz,,182.88,170.0,193.04,Southpaw,1985-04-16,22.0,13.0,0.0,1.1536210680321872,Rory,Markham,,182.88,170.0,180.34,Orthodox,1982-03-25,17.0,6.0,0.0,1.158326497128794,2612.0,3221.0,1.0,84.0,54.0,60.0,34.0,0.0,0.0,0.0,0.0,74.0,Nate,Diaz,,182.88,170.0,193.04,Southpaw,1985-04-16,22.0,13.0,0.0,1.1536210680321872,2611.0,1863.0,0.0,22.0,3.0,22.0,3.0,0.0,0.0,0.0,0.0,0.0,Rory,Markham,,182.88,170.0,180.34,Orthodox,1982-03-25,17.0,6.0,0.0,1.158326497128794
1075.0,2645.0,1863.0,0,3,F,Welterweight,M,KO/TKO,Punch to Head At Distance,1.0,1:09,Dan,Hardy,The Outlaw,182.88,170.0,187.96,Orthodox,1982-05-17,25.0,10.0,0.0,1.0,Rory,Markham,,182.88,170.0,180.34,Orthodox,1982-03-25,17.0,6.0,0.0,1.158326497128794,2150.0,2645.0,1.0,12.0,5.0,12.0,5.0,0.0,0.0,0.0,0.0,2.0,Dan,Hardy,The Outlaw,182.88,170.0,187.96,Orthodox,1982-05-17,25.0,10.0,0.0,1.0,2149.0,1863.0,0.0,7.0,2.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,Rory,Markham,,182.88,170.0,180.34,Orthodox,1982-03-25,17.0,6.0,0.0,1.158326497128794
977.0,3221.0,1501.0,0,3,F,Lightweight,M,Decision,Split,3.0,5:00,Nate,Diaz,,182.88,170.0,193.04,Southpaw,1985-04-16,22.0,13.0,0.0,1.1536210680321872,Josh,Neer,The Dentist,180.34,170.0,182.88,Orthodox,1983-03-24,36.0,16.0,1.0,1.158326497128794,1954.0,3221.0,0.0,157.0,114.0,72.0,40.0,11.0,5.0,0.0,0.0,449.0,Nate,Diaz,,182.88,170.0,193.04,Southpaw,1985-04-16,22.0,13.0,0.0,1.1536210680321872,1953.0,1501.0,0.0,74.0,48.0,50.0,26.0,8.0,4.0,4.0,0.0,336.0,Josh,Neer,The Dentist,180.34,170.0,182.88,Orthodox,1983-03-24,36.0,16.0,1.0,1.158326497128794
2180.0,1773.0,1501.0,0,3,F,Welterweight,M,Decision,Unanimous,3.0,5:00,Court,McGee,The Crusher,180.34,170.0,190.5,Orthodox,1984-12-12,22.0,12.0,0.0,1.1536210680321872,Josh,Neer,The Dentist,180.34,170.0,182.88,Orthodox,1983-03-24,36.0,16.0,1.0,1.158326497128794,4360.0,1773.0,0.0,368.0,198.0,334.0,166.0,5.0,2.0,0.0,0.0,288.0,Court,McGee,The Crusher,180.34,170.0,190.5,Orthodox,1984-12-12,22.0,12.0,0.0,1.1536210680321872,4359.0,1501.0,0.0,160.0,71.0,152.0,63.0,0.0,0.0,0.0,0.0,4.0,Josh,Neer,The Dentist,180.34,170.0,182.88,Orthodox,1983-03-24,36.0,16.0,1.0,1.158326497128794
604.0,3222.0,1501.0,0,3,F,Welterweight,M,Submission,Kimura From Side Control,3.0,1:42,Nick,Diaz,,185.42,170.0,193.04,Southpaw,1983-08-02,26.0,10.0,0.0,2.0,Josh,Neer,The Dentist,180.34,170.0,182.88,Orthodox,1983-03-24,36.0,16.0,1.0,1.158326497128794,1208.0,3222.0,0.0,328.0,186.0,199.0,75.0,5.0,3.0,1.0,0.0,121.0,Nick,Diaz,,185.42,170.0,193.04,Southpaw,1983-08-02,26.0,10.0,0.0,2.0,1207.0,1501.0,0.0,71.0,33.0,62.0,25.0,2.0,0.0,0.0,0.0,70.0,Josh,Neer,The Dentist,180.34,170.0,182.88,Orthodox,1983-03-24,36.0,16.0,1.0,1.158326497128794
1947.0,1143.0,1501.0,0,3,F,Welterweight,M,KO/TKO,Punch to Head At Distance,1.0,4:56,Mike,Pyle,Quicksand,182.88,170.0,187.96,Orthodox,1975-09-18,27.0,14.0,1.0,1.1536210680321872,Josh,Neer,The Dentist,180.34,170.0,182.88,Orthodox,1983-03-24,36.0,16.0,1.0,1.158326497128794,3894.0,1143.0,1.0,57.0,38.0,28.0,18.0,1.0,1.0,0.0,0.0,175.0,Mike,Pyle,Quicksand,182.88,170.0,187.96,Orthodox,1975-09-18,27.0,14.0,1.0,1.1536210680321872,3893.0,1501.0,0.0,59.0,39.0,35.0,19.0,1.0,0.0,0.0,0.0,9.0,Josh,Neer,The Dentist,180.34,170.0,182.88,Orthodox,1983-03-24,36.0,16.0,1.0,1.158326497128794
587.0,3621.0,1501.0,0,3,F,Welterweight,M,Decision,Unanimous,3.0,5:00,Joshua,Burkman,The People's Warrior,177.8,170.0,182.88,Orthodox,1980-04-10,28.0,16.0,0.0,1.0,Josh,Neer,The Dentist,180.34,170.0,182.88,Orthodox,1983-03-24,36.0,16.0,1.0,1.158326497128794,1174.0,3621.0,1.0,113.0,60.0,88.0,35.0,7.0,4.0,0.0,0.0,405.0,Joshua,Burkman,The People's Warrior,177.8,170.0,182.88,Orthodox,1980-04-10,28.0,16.0,0.0,1.0,1173.0,1501.0,0.0,64.0,42.0,39.0,19.0,3.0,1.0,1.0,1.0,190.0,Josh,Neer,The Dentist,180.34,170.0,182.88,Orthodox,1983-03-24,36.0,16.0,1.0,1.158326497128794
1207.0,397.0,1501.0,0,3,F,Lightweight,M,Decision,Unanimous,3.0,5:00,Gleison,Tibau,,177.8,155.0,180.34,Southpaw,1983-10-07,33.0,14.0,0.0,1.1536210680321872,Josh,Neer,The Dentist,180.34,170.0,182.88,Orthodox,1983-03-24,36.0,16.0,1.0,1.158326497128794,2414.0,397.0,0.0,135.0,35.0,121.0,22.0,14.0,11.0,2.0,0.0,276.0,Gleison,Tibau,,177.8,155.0,180.34,Southpaw,1983-10-07,33.0,14.0,0.0,1.1536210680321872,2413.0,1501.0,0.0,123.0,47.0,99.0,24.0,0.0,0.0,0.0,0.0,39.0,Josh,Neer,The Dentist,180.34,170.0,182.88,Orthodox,1983-03-24,36.0,16.0,1.0,1.158326497128794
1814.0,1957.0,1501.0,1,3,F,Welterweight,M,Submission,"Guillotine Choke After Drop to Half Guard
      Technical Submission",1.0,3:04,Duane,Ludwig,Bang,177.8,170.0,177.8,Orthodox,1978-08-04,21.0,14.0,0.0,1.1536210680321872,Josh,Neer,The Dentist,180.34,170.0,182.88,Orthodox,1983-03-24,36.0,16.0,1.0,1.158326497128794,3628.0,1957.0,0.0,53.0,30.0,46.0,24.0,0.0,0.0,0.0,0.0,10.0,Duane,Ludwig,Bang,177.8,170.0,177.8,Orthodox,1978-08-04,21.0,14.0,0.0,1.1536210680321872,3627.0,1501.0,0.0,21.0,6.0,20.0,5.0,3.0,1.0,1.0,0.0,69.0,Josh,Neer,The Dentist,180.34,170.0,182.88,Orthodox,1983-03-24,36.0,16.0,1.0,1.158326497128794
1159.0,1276.0,1501.0,0,3,F,Lightweight,M,Decision,Unanimous,3.0,5:00,Kurt,Pellegrino,Batman,172.72,155.0,177.8,Orthodox,1979-05-07,16.0,7.0,0.0,1.1536210680321872,Josh,Neer,The Dentist,180.34,170.0,182.88,Orthodox,1983-03-24,36.0,16.0,1.0,1.158326497128794,2318.0,1276.0,0.0,148.0,105.0,48.0,21.0,5.0,3.0,0.0,0.0,738.0,Kurt,Pellegrino,Batman,172.72,155.0,177.8,Orthodox,1979-05-07,16.0,7.0,0.0,1.1536210680321872,2317.0,1501.0,0.0,91.0,65.0,48.0,24.0,0.0,0.0,1.0,1.0,33.0,Josh,Neer,The Dentist,180.34,170.0,182.88,Orthodox,1983-03-24,36.0,16.0,1.0,1.158326497128794
465.0,3001.0,1501.0,0,3,F,Welterweight,M,Submission,"Rear Naked Choke
      Technical Submission",1.0,1:35,Drew,Fickett,The Master,177.8,155.0,177.8,Orthodox,1979-12-14,42.0,21.0,0.0,1.1536210680321872,Josh,Neer,The Dentist,180.34,170.0,182.88,Orthodox,1983-03-24,36.0,16.0,1.0,1.158326497128794,930.0,3001.0,0.0,8.0,6.0,3.0,1.0,3.0,2.0,1.0,0.0,70.0,Drew,Fickett,The Master,177.8,155.0,177.8,Orthodox,1979-12-14,42.0,21.0,0.0,1.1536210680321872,929.0,1501.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Josh,Neer,The Dentist,180.34,170.0,182.88,Orthodox,1983-03-24,36.0,16.0,1.0,1.158326497128794
881.0,3221.0,1276.0,0,3,F,Lightweight,M,Submission,Triangle Choke From Bottom Guard,2.0,3:06,Nate,Diaz,,182.88,170.0,193.04,Southpaw,1985-04-16,22.0,13.0,0.0,1.1536210680321872,Kurt,Pellegrino,Batman,172.72,155.0,177.8,Orthodox,1979-05-07,16.0,7.0,0.0,1.158326497128794,1762.0,3221.0,0.0,41.0,28.0,17.0,6.0,1.0,1.0,1.0,0.0,82.0,Nate,Diaz,,182.88,170.0,193.04,Southpaw,1985-04-16,22.0,13.0,0.0,1.1536210680321872,1761.0,1276.0,0.0,50.0,35.0,34.0,20.0,3.0,3.0,0.0,1.0,341.0,Kurt,Pellegrino,Batman,172.72,155.0,177.8,Orthodox,1979-05-07,16.0,7.0,0.0,1.158326497128794
1382.0,595.0,1276.0,0,3,F,Lightweight,M,Decision,Unanimous,3.0,5:00,George,Sotiropoulos,,177.8,155.0,180.34,Orthodox,1977-07-09,14.0,7.0,0.0,1.1536210680321872,Kurt,Pellegrino,Batman,172.72,155.0,177.8,Orthodox,1979-05-07,16.0,7.0,0.0,1.158326497128794,2764.0,595.0,1.0,199.0,82.0,162.0,48.0,2.0,1.0,0.0,0.0,287.0,George,Sotiropoulos,,177.8,155.0,180.34,Orthodox,1977-07-09,14.0,7.0,0.0,1.1536210680321872,2763.0,1276.0,1.0,141.0,68.0,108.0,39.0,3.0,3.0,0.0,0.0,192.0,Kurt,Pellegrino,Batman,172.72,155.0,177.8,Orthodox,1979-05-07,16.0,7.0,0.0,1.158326497128794
769.0,539.0,1276.0,0,3,F,Lightweight,M,Decision,Unanimous,3.0,5:00,Joe,Stevenson,Daddy,170.18,145.0,177.8,Orthodox,1982-06-15,33.0,16.0,0.0,1.1536210680321872,Kurt,Pellegrino,Batman,172.72,155.0,177.8,Orthodox,1979-05-07,16.0,7.0,0.0,1.158326497128794,1538.0,539.0,0.0,128.0,80.0,84.0,42.0,3.0,3.0,3.0,2.0,247.0,Joe,Stevenson,Daddy,170.18,145.0,177.8,Orthodox,1982-06-15,33.0,16.0,0.0,1.1536210680321872,1537.0,1276.0,0.0,99.0,35.0,91.0,27.0,5.0,3.0,1.0,2.0,369.0,Kurt,Pellegrino,Batman,172.72,155.0,177.8,Orthodox,1979-05-07,16.0,7.0,0.0,1.158326497128794
580.0,3001.0,1276.0,0,3,F,Welterweight,M,Submission,Rear Naked Choke,3.0,1:20,Drew,Fickett,The Master,177.8,155.0,177.8,Orthodox,1979-12-14,42.0,21.0,0.0,1.1536210680321872,Kurt,Pellegrino,Batman,172.72,155.0,177.8,Orthodox,1979-05-07,16.0,7.0,0.0,1.158326497128794,1160.0,3001.0,0.0,92.0,70.0,35.0,18.0,1.0,1.0,2.0,1.0,36.0,Drew,Fickett,The Master,177.8,155.0,177.8,Orthodox,1979-12-14,42.0,21.0,0.0,1.1536210680321872,1159.0,1276.0,0.0,114.0,84.0,47.0,25.0,9.0,5.0,0.0,0.0,435.0,Kurt,Pellegrino,Batman,172.72,155.0,177.8,Orthodox,1979-05-07,16.0,7.0,0.0,1.158326497128794
851.0,3221.0,997.0,0,3,F,Lightweight,M,Submission,Triangle Choke From Bottom Guard,1.0,3:39,Nate,Diaz,,182.88,170.0,193.04,Southpaw,1985-04-16,22.0,13.0,0.0,1.1536210680321872,Alvin,Robinson,,175.26,155.0,172.72,Southpaw,1982-07-16,15.0,9.0,0.0,1.158326497128794,1702.0,3221.0,0.0,30.0,25.0,8.0,3.0,2.0,2.0,2.0,0.0,151.0,Nate,Diaz,,182.88,170.0,193.04,Southpaw,1985-04-16,22.0,13.0,0.0,1.1536210680321872,1701.0,997.0,0.0,8.0,5.0,5.0,2.0,0.0,0.0,2.0,1.0,57.0,Alvin,Robinson,,175.26,155.0,172.72,Southpaw,1982-07-16,15.0,9.0,0.0,1.158326497128794
1000.0,3746.0,997.0,0,3,F,Lightweight,M,Submission,Rear Naked Choke,3.0,3:16,Mark,Bocek,,172.72,155.0,190.5,Orthodox,1981-10-24,12.0,5.0,0.0,1.1536210680321872,Alvin,Robinson,,175.26,155.0,172.72,Southpaw,1982-07-16,15.0,9.0,0.0,1.158326497128794,2000.0,3746.0,0.0,152.0,118.0,44.0,21.0,1.0,1.0,6.0,2.0,699.0,Mark,Bocek,,172.72,155.0,190.5,Orthodox,1981-10-24,12.0,5.0,0.0,1.1536210680321872,1999.0,997.0,0.0,53.0,41.0,14.0,5.0,1.0,0.0,0.0,2.0,54.0,Alvin,Robinson,,175.26,155.0,172.72,Southpaw,1982-07-16,15.0,9.0,0.0,1.158326497128794
763.0,2969.0,997.0,0,3,F,Lightweight,M,KO/TKO,"Elbows to Head From Mount
      Submission to Strikes",1.0,4:30,Kenny,Florian,KenFlo,177.8,145.0,187.96,Southpaw,1976-05-26,14.0,6.0,0.0,1.1536210680321872,Alvin,Robinson,,175.26,155.0,172.72,Southpaw,1982-07-16,15.0,9.0,0.0,1.158326497128794,1526.0,2969.0,0.0,67.0,51.0,32.0,20.0,5.0,3.0,0.0,0.0,142.0,Kenny,Florian,KenFlo,177.8,145.0,187.96,Southpaw,1976-05-26,14.0,6.0,0.0,1.1536210680321872,1525.0,997.0,0.0,27.0,15.0,16.0,6.0,1.0,1.0,0.0,0.0,75.0,Alvin,Robinson,,175.26,155.0,172.72,Southpaw,1982-07-16,15.0,9.0,0.0,1.158326497128794
788.0,3221.0,3916.0,0,3,F,Lightweight,M,Submission,Guillotine Choke From Bottom Half Guard,1.0,4:10,Nate,Diaz,,182.88,170.0,193.04,Southpaw,1985-04-16,22.0,13.0,0.0,1.1536210680321872,Junior,Assuncao,,175.26,145.0,182.88,Orthodox,1981-06-24,16.0,6.0,0.0,1.158326497128794,1576.0,3221.0,1.0,28.0,25.0,11.0,10.0,3.0,1.0,3.0,0.0,93.0,Nate,Diaz,,182.88,170.0,193.04,Southpaw,1985-04-16,22.0,13.0,0.0,1.1536210680321872,1575.0,3916.0,0.0,16.0,9.0,14.0,7.0,2.0,1.0,0.0,1.0,119.0,Junior,Assuncao,,175.26,145.0,182.88,Orthodox,1981-06-24,16.0,6.0,0.0,1.158326497128794
1790.0,1284.0,3916.0,0,3,F,Featherweight,M,Decision,Unanimous,3.0,5:00,Ross,Pearson,The Real Deal,172.72,155.0,175.26,Orthodox,1984-09-26,20.0,16.0,0.0,1.0,Junior,Assuncao,,175.26,145.0,182.88,Orthodox,1981-06-24,16.0,6.0,0.0,1.158326497128794,3580.0,1284.0,0.0,127.0,87.0,89.0,52.0,1.0,1.0,0.0,0.0,116.0,Ross,Pearson,The Real Deal,172.72,155.0,175.26,Orthodox,1984-09-26,20.0,16.0,0.0,1.0,3579.0,3916.0,0.0,77.0,50.0,69.0,43.0,18.0,3.0,0.0,0.0,339.0,Junior,Assuncao,,175.26,145.0,182.88,Orthodox,1981-06-24,16.0,6.0,0.0,1.158326497128794
625.0,1276.0,3916.0,0,3,F,Lightweight,M,Submission,Rear Naked Choke,1.0,2:04,Kurt,Pellegrino,Batman,172.72,155.0,177.8,Orthodox,1979-05-07,16.0,7.0,0.0,1.1536210680321872,Junior,Assuncao,,175.26,145.0,182.88,Orthodox,1981-06-24,16.0,6.0,0.0,1.158326497128794,1250.0,1276.0,0.0,37.0,30.0,9.0,5.0,1.0,1.0,1.0,0.0,114.0,Kurt,Pellegrino,Batman,172.72,155.0,177.8,Orthodox,1979-05-07,16.0,7.0,0.0,1.1536210680321872,1249.0,3916.0,0.0,10.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,Junior,Assuncao,,175.26,145.0,182.88,Orthodox,1981-06-24,16.0,6.0,0.0,1.158326497128794
754.0,3221.0,2885.0,0,3,T,Lightweight,M,Submission,"Injury  
      Shoulder Injury",2.0,0:20,Nate,Diaz,,182.88,170.0,193.04,Southpaw,1985-04-16,22.0,13.0,0.0,1.1536210680321872,Manvel,Gamburyan,The Anvil,165.1,135.0,170.18,Orthodox,1981-05-08,15.0,10.0,0.0,1.0,1508.0,3221.0,0.0,60.0,56.0,5.0,2.0,1.0,0.0,1.0,0.0,25.0,Nate,Diaz,,182.88,170.0,193.04,Southpaw,1985-04-16,22.0,13.0,0.0,1.1536210680321872,1507.0,2885.0,0.0,46.0,28.0,34.0,16.0,4.0,1.0,1.0,0.0,255.0,Manvel,Gamburyan,The Anvil,165.1,135.0,170.18,Orthodox,1981-05-08,15.0,10.0,0.0,1.0
3577.0,3196.0,2885.0,0,3,F,Bantamweight,M,KO/TKO,Punches to Head In Clinch,1.0,0:37,John,Dodson,The Magician,160.02,135.0,167.64,Orthodox,1984-09-26,22.0,12.0,0.0,1.1536210680321872,Manvel,Gamburyan,The Anvil,165.1,135.0,170.18,Orthodox,1981-05-08,15.0,10.0,0.0,1.0,7154.0,3196.0,1.0,21.0,18.0,19.0,16.0,0.0,0.0,0.0,0.0,4.0,John,Dodson,The Magician,160.02,135.0,167.64,Orthodox,1984-09-26,22.0,12.0,0.0,1.1536210680321872,7153.0,2885.0,0.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Manvel,Gamburyan,The Anvil,165.1,135.0,170.18,Orthodox,1981-05-08,15.0,10.0,0.0,1.0
3866.0,3120.0,2885.0,0,3,F,Bantamweight,M,KO/TKO,Punch to Head At Distance,2.0,0:46,Johnny,Eduardo,,170.18,135.0,180.34,Orthodox,1978-08-03,28.0,13.0,0.0,1.1536210680321872,Manvel,Gamburyan,The Anvil,165.1,135.0,170.18,Orthodox,1981-05-08,15.0,10.0,0.0,1.0,7732.0,3120.0,1.0,56.0,28.0,54.0,26.0,0.0,0.0,0.0,0.0,31.0,Johnny,Eduardo,,170.18,135.0,180.34,Orthodox,1978-08-03,28.0,13.0,0.0,1.1536210680321872,7731.0,2885.0,0.0,26.0,13.0,24.0,11.0,3.0,0.0,0.0,0.0,0.0,Manvel,Gamburyan,The Anvil,165.1,135.0,170.18,Orthodox,1981-05-08,15.0,10.0,0.0,1.0
3261.0,2326.0,2885.0,1,3,F,Bantamweight,M,Decision,Unanimous,3.0,5:00,Scott,Jorgensen,Young Guns,165.1,135.0,167.64,Orthodox,1982-09-17,15.0,12.0,0.0,1.1536210680321872,Manvel,Gamburyan,The Anvil,165.1,135.0,170.18,Orthodox,1981-05-08,15.0,10.0,0.0,1.0,6522.0,2326.0,0.0,94.0,56.0,74.0,36.0,2.0,1.0,0.0,1.0,91.0,Scott,Jorgensen,Young Guns,165.1,135.0,167.64,Orthodox,1982-09-17,15.0,12.0,0.0,1.1536210680321872,6521.0,2885.0,1.0,128.0,65.0,95.0,42.0,13.0,5.0,2.0,0.0,288.0,Manvel,Gamburyan,The Anvil,165.1,135.0,170.18,Orthodox,1981-05-08,15.0,10.0,0.0,1.0
1051.0,440.0,2885.0,0,3,F,Lightweight,M,Decision,Unanimous,3.0,5:00,Thiago,Tavares,,170.18,145.0,177.8,Orthodox,1984-11-08,21.0,7.0,1.0,1.1536210680321872,Manvel,Gamburyan,The Anvil,165.1,135.0,170.18,Orthodox,1981-05-08,15.0,10.0,0.0,1.0,2102.0,440.0,0.0,115.0,70.0,64.0,27.0,7.0,3.0,0.0,0.0,308.0,Thiago,Tavares,,170.18,145.0,177.8,Orthodox,1984-11-08,21.0,7.0,1.0,1.1536210680321872,2101.0,2885.0,0.0,129.0,66.0,86.0,26.0,5.0,1.0,1.0,0.0,138.0,Manvel,Gamburyan,The Anvil,165.1,135.0,170.18,Orthodox,1981-05-08,15.0,10.0,0.0,1.0
1628.0,2722.0,2885.0,0,3,F,Featherweight,M,Decision,Unanimous,3.0,5:00,Tyson,Griffin,,167.64,145.0,172.72,Orthodox,1984-04-20,16.0,8.0,0.0,1.1536210680321872,Manvel,Gamburyan,The Anvil,165.1,135.0,170.18,Orthodox,1981-05-08,15.0,10.0,0.0,1.0,3256.0,2722.0,0.0,163.0,100.0,125.0,67.0,3.0,0.0,0.0,0.0,228.0,Tyson,Griffin,,167.64,145.0,172.72,Orthodox,1984-04-20,16.0,8.0,0.0,1.1536210680321872,3255.0,2885.0,0.0,84.0,42.0,71.0,32.0,12.0,2.0,0.0,0.0,158.0,Manvel,Gamburyan,The Anvil,165.1,135.0,170.18,Orthodox,1981-05-08,15.0,10.0,0.0,1.0
956.0,3089.0,2885.0,0,3,F,Lightweight,M,KO/TKO,Punch to Head At Distance,1.0,0:12,Rob,Emerson,The Saint,175.26,155.0,177.8,Orthodox,1981-07-30,18.0,12.0,0.0,1.0,Manvel,Gamburyan,The Anvil,165.1,135.0,170.18,Orthodox,1981-05-08,15.0,10.0,0.0,1.0,1912.0,3089.0,1.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,Rob,Emerson,The Saint,175.26,155.0,177.8,Orthodox,1981-07-30,18.0,12.0,0.0,1.0,1911.0,2885.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Manvel,Gamburyan,The Anvil,165.1,135.0,170.18,Orthodox,1981-05-08,15.0,10.0,0.0,1.0
