fighter_f_name_fighter1,fighter_l_name_fighter1,fighter_f_name_fighter2,fighter_l_name_fighter2,f_1,f_2,knockdowns,total_strikes_att,total_strikes_succ,sig_strikes_att,sig_strikes_succ,takedown_att,takedown_succ,submission_att,reversals,ctrl_time,num_rounds,finish_round,finish_time,title_fight,weight_class,gender,result,result_details
Gilbert,Melendez,Edson,Barboza,3863.0,1733.0,0.0,144.0,63.0,136.0,56.0,1.0,1.0,0.0,0.0,0:38,3,3,5:00,F,Lightweight,M,Decision,Unanimous
Gilbert,Melendez,Anthony,Pettis,1225.0,1733.0,0.0,71.0,43.0,58.0,30.0,0.0,0.0,1.0,1.0,0:03,5,2,1:53,T,Lightweight,M,Submission,Guillotine Choke After Drop to Guard
Gilbert,Melendez,Benson,Henderson,2594.0,1733.0,0.0,191.0,92.0,166.0,68.0,4.0,0.0,0.0,0.0,1:27,5,5,5:00,T,Lightweight,M,Decision,Split
Tony,Ferguson,Edson,Barboza,3863.0,3017.0,0.0,91.0,45.0,85.0,41.0,3.0,2.0,0.0,0.0,1:57,3,2,2:54,F,Lightweight,M,Submission,D'Arce Choke On Ground
Tony,Ferguson,Rafael,Dos Anjos,3185.0,3017.0,0.0,281.0,126.0,276.0,121.0,5.0,0.0,0.0,0.0,0:30,5,5,5:00,F,Lightweight,M,Decision,Unanimous
Tony,Ferguson,Michael,Chandler,3493.0,3017.0,1.0,73.0,43.0,53.0,27.0,1.0,1.0,0.0,0.0,2:29,3,2,0:17,F,Lightweight,M,KO/TKO,"Kick to Head At Distance
      Front kick"
Tony,Ferguson,Josh,Thomson,400.0,3017.0,0.0,102.0,35.0,100.0,33.0,6.0,1.0,0.0,0.0,2:32,3,3,5:00,F,Lightweight,M,Decision,Unanimous
Evan,Dunham,Edson,Barboza,3863.0,3145.0,1.0,17.0,10.0,17.0,10.0,0.0,0.0,0.0,0.0,0:03,3,1,3:06,F,Lightweight,M,KO/TKO,Kick to Body At Distance
Evan,Dunham,Rafael,Dos Anjos,3185.0,3145.0,0.0,204.0,86.0,183.0,66.0,2.0,0.0,0.0,0.0,0:42,3,3,5:00,F,Lightweight,M,Decision,Unanimous
Evan,Dunham,Francisco,Trinaldo,358.0,3145.0,1.0,69.0,28.0,69.0,28.0,1.0,0.0,0.0,1.0,0:58,3,2,4:10,F,Lightweight,M,KO/TKO,Knee to Body In Clinch
Evan,Dunham,Donald,Cerrone,3499.0,3145.0,1.0,69.0,34.0,67.0,32.0,2.0,1.0,1.0,1.0,2:21,3,2,3:49,F,Lightweight,M,Submission,Triangle Choke From Bottom Guard
Evan,Dunham,Joe,Lauzon,2102.0,3145.0,0.0,115.0,44.0,113.0,42.0,3.0,0.0,0.0,0.0,0:15,3,3,5:00,F,Lightweight,M,Decision,Unanimous
Evan,Dunham,Ross,Pearson,1284.0,3145.0,0.0,67.0,47.0,28.0,16.0,0.0,0.0,0.0,0.0,0:10,3,3,5:00,F,Lightweight,M,Decision,Unanimous
Evan,Dunham,Gleison,Tibau,397.0,3145.0,0.0,169.0,37.0,169.0,37.0,9.0,2.0,1.0,0.0,1:50,3,3,5:00,F,Lightweight,M,Decision,Split
Evan,Dunham,TJ,Grant,2738.0,3145.0,0.0,309.0,171.0,300.0,164.0,3.0,0.0,0.0,0.0,0:40,3,3,5:00,F,Lightweight,M,Decision,Unanimous
Evan,Dunham,Melvin,Guillard,2700.0,3145.0,2.0,44.0,28.0,33.0,17.0,0.0,0.0,0.0,0.0,0:05,3,1,2:58,F,Lightweight,M,KO/TKO,Knees to Head In Clinch
Evan,Dunham,Tyson,Griffin,2722.0,3145.0,0.0,117.0,62.0,70.0,26.0,2.0,0.0,1.0,0.0,0:18,3,3,5:00,F,Lightweight,M,Decision,Split
Evan,Dunham,Sean,Sherk,732.0,3145.0,0.0,165.0,81.0,115.0,38.0,18.0,5.0,0.0,1.0,8:10,3,3,5:00,F,Lightweight,M,Decision,Split
Rafaello,Oliveira,Edson,Barboza,3863.0,1402.0,1.0,89.0,49.0,89.0,49.0,0.0,0.0,0.0,0.0,0:13,3,2,1:44,F,Lightweight,M,KO/TKO,Kicks to Leg At Distance
Rafaello,Oliveira,Nik,Lentz,2052.0,1402.0,0.0,197.0,124.0,136.0,67.0,5.0,4.0,4.0,0.0,3:18,3,3,5:00,F,Lightweight,M,Decision,Unanimous
Rafaello,Oliveira,Gleison,Tibau,397.0,1402.0,1.0,77.0,38.0,56.0,19.0,3.0,3.0,2.0,0.0,2:21,3,2,3:28,F,Lightweight,M,Submission,Rear Naked Choke
Rafaello,Oliveira,Yves,Edwards,3119.0,1402.0,2.0,121.0,55.0,108.0,42.0,0.0,0.0,0.0,0.0,0:35,3,2,2:44,F,Lightweight,M,KO/TKO,Kick to Head At Distance
Rafaello,Oliveira,Andre,Winner,113.0,1402.0,0.0,211.0,74.0,198.0,61.0,0.0,0.0,0.0,0.0,0:42,3,3,5:00,F,Lightweight,M,Decision,Unanimous
Lucas,Martins,Edson,Barboza,3863.0,1827.0,1.0,49.0,29.0,45.0,26.0,0.0,0.0,0.0,0.0,0:10,3,1,2:38,F,Lightweight,M,KO/TKO,"Punches to Head On Ground
      Submission to Strikes"
Jamie,Varner,Edson,Barboza,3863.0,283.0,0.0,17.0,11.0,17.0,11.0,0.0,0.0,0.0,0.0,0:00,3,1,3:23,F,Lightweight,M,KO/TKO,Punches to Head In Clinch
Jamie,Varner,Joe,Lauzon,2102.0,283.0,0.0,130.0,55.0,118.0,44.0,5.0,2.0,1.0,2.0,2:11,3,3,2:44,F,Lightweight,M,Submission,Triangle Choke From Bottom
Jamie,Varner,Melvin,Guillard,2700.0,283.0,0.0,117.0,62.0,112.0,57.0,1.0,0.0,1.0,0.0,0:59,3,3,5:00,F,Lightweight,M,Decision,Split
Jamie,Varner,Hermes,Franca,2947.0,283.0,0.0,125.0,97.0,46.0,22.0,2.0,1.0,3.0,2.0,1:09,3,3,3:31,F,Lightweight,M,Submission,Armbar From Bottom Guard
Terry,Etim,Edson,Barboza,3863.0,3056.0,1.0,129.0,47.0,129.0,47.0,0.0,0.0,0.0,0.0,0:01,3,3,2:02,F,Lightweight,M,KO/TKO,"Kick to Head At Distance
      Wheel Kick"
Terry,Etim,Gleison,Tibau,397.0,3056.0,0.0,123.0,105.0,23.0,14.0,10.0,7.0,0.0,0.0,11:41,3,3,5:00,F,Lightweight,M,Decision,Unanimous
Terry,Etim,Rich,Clementi,3444.0,3056.0,0.0,244.0,171.0,47.0,20.0,8.0,4.0,0.0,0.0,9:53,3,3,5:00,F,Lightweight,M,Decision,Unanimous
Anthony,Njokuani,Edson,Barboza,3863.0,1464.0,0.0,153.0,48.0,151.0,46.0,2.0,2.0,0.0,0.0,0:45,3,3,5:00,F,Lightweight,M,Decision,Unanimous
Anthony,Njokuani,John,Makdessi,1896.0,1464.0,0.0,124.0,45.0,116.0,39.0,0.0,0.0,0.0,0.0,0:00,3,3,5:00,F,Lightweight,M,Decision,Unanimous
Anthony,Njokuani,Rafael,Dos Anjos,3185.0,1464.0,0.0,108.0,68.0,85.0,51.0,17.0,6.0,0.0,0.0,6:45,3,3,5:00,F,Lightweight,M,Decision,Unanimous
Anthony,Njokuani,Daron,Cruickshank,3349.0,1464.0,0.0,116.0,54.0,103.0,42.0,12.0,6.0,0.0,0.0,2:56,3,3,5:00,F,Lightweight,M,Decision,Unanimous
Claudio,Puelles,Clay,Guida,2702.0,1152.0,0.0,6.0,4.0,4.0,3.0,1.0,0.0,0.0,1.0,1:10,3,1,3:01,F,Lightweight,M,Submission,Kneebar From Bottom Half Guard
Claudio,Puelles,Dan,Hooker,2512.0,1152.0,1.0,73.0,37.0,63.0,29.0,0.0,0.0,1.0,0.0,2:08,3,2,4:06,F,Lightweight,M,KO/TKO,"Kick to Body At Distance
      Front Kick"
Claudio,Puelles,Martin,Bravo,3686.0,1152.0,1.0,129.0,64.0,121.0,56.0,0.0,0.0,0.0,0.0,0:02,3,2,1:55,T,Lightweight,M,KO/TKO,Punch to Body In Clinch
Leonardo,Santos,Clay,Guida,2702.0,833.0,0.0,87.0,50.0,50.0,18.0,7.0,2.0,1.0,0.0,2:09,3,2,1:21,F,Lightweight,M,Submission,Rear Naked Choke
Leonardo,Santos,Stevie,Ray,1096.0,833.0,0.0,11.0,2.0,11.0,2.0,0.0,0.0,0.0,0.0,0:00,3,1,2:17,F,Lightweight,M,KO/TKO,Punch to Head At Distance
Mark,Madsen,Clay,Guida,2702.0,1925.0,0.0,212.0,72.0,212.0,72.0,0.0,0.0,0.0,0.0,0:00,3,3,5:00,F,Lightweight,M,Decision,Split
Mark,Madsen,Grant,Dawson,3279.0,1925.0,1.0,96.0,73.0,49.0,33.0,6.0,2.0,2.0,0.0,9:31,3,3,2:05,F,Lightweight,M,Submission,Rear Naked Choke
Mark,Madsen,Vinc,Pichel,1209.0,1925.0,0.0,144.0,88.0,123.0,68.0,2.0,1.0,0.0,0.0,0:48,3,3,5:00,F,Lightweight,M,Decision,Unanimous
Erik,Koch,Clay,Guida,2702.0,2193.0,0.0,207.0,133.0,87.0,38.0,8.0,2.0,0.0,0.0,9:53,3,3,5:00,F,Lightweight,M,Decision,Unanimous
Erik,Koch,Rafaello,Oliveira,1402.0,2193.0,0.0,6.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0:00,3,1,1:24,F,Lightweight,M,KO/TKO,Punches to Head From Guard
Thiago,Tavares,Matt,Wiman,116.0,440.0,1.0,73.0,54.0,34.0,18.0,4.0,2.0,1.0,0.0,1:13,3,2,1:57,F,Lightweight,M,KO/TKO,Punches to Head In Clinch
Thiago,Tavares,Tyson,Griffin,2722.0,440.0,0.0,134.0,89.0,66.0,29.0,6.0,2.0,1.0,1.0,7:55,3,3,5:00,F,Lightweight,M,Decision,Unanimous
Thiago,Tavares,Kurt,Pellegrino,1276.0,440.0,2.0,138.0,100.0,97.0,61.0,2.0,1.0,1.0,0.0,6:20,3,3,5:00,F,Lightweight,M,Decision,Unanimous
Shannon,Gugerty,Clay,Guida,2702.0,2703.0,0.0,102.0,72.0,33.0,14.0,2.0,2.0,1.0,0.0,7:28,3,2,3:40,F,Lightweight,M,Submission,Arm Triangle From Side Control
Shannon,Gugerty,Terry,Etim,3056.0,2703.0,0.0,57.0,17.0,57.0,17.0,0.0,0.0,1.0,0.0,0:38,3,2,1:24,F,Lightweight,M,Submission,Guillotine Choke After Drop to Guard
Shannon,Gugerty,Spencer,Fisher,2981.0,2703.0,1.0,101.0,76.0,54.0,30.0,2.0,0.0,2.0,1.0,2:48,3,3,3:56,F,Lightweight,M,Submission,Triangle Choke From Bottom Guard
Nate,Diaz,Clay,Guida,2702.0,3221.0,0.0,127.0,75.0,99.0,49.0,11.0,4.0,1.0,0.0,8:50,3,3,5:00,F,Lightweight,M,Decision,Split
Nate,Diaz,Michael,Johnson,2364.0,3221.0,0.0,303.0,104.0,301.0,103.0,1.0,1.0,0.0,0.0,0:19,3,3,5:00,F,Lightweight,M,Decision,Unanimous
Nate,Diaz,Rafael,Dos Anjos,3185.0,3221.0,0.0,175.0,129.0,119.0,77.0,2.0,2.0,0.0,0.0,7:48,3,3,5:00,F,Lightweight,M,Decision,Unanimous
Nate,Diaz,Gray,Maynard,1798.0,3221.0,0.0,16.0,6.0,15.0,5.0,2.0,1.0,0.0,0.0,0:49,3,1,2:38,F,Lightweight,M,KO/TKO,Punches to Head At Distance
Nate,Diaz,Gray,Maynard,1798.0,3221.0,0.0,154.0,53.0,142.0,41.0,0.0,0.0,0.0,0.0,0:11,3,3,5:00,F,Lightweight,M,Decision,Split
Nate,Diaz,Benson,Henderson,2594.0,3221.0,1.0,259.0,183.0,198.0,124.0,12.0,8.0,0.0,0.0,17:00,5,5,5:00,T,Lightweight,M,Decision,Unanimous
Nate,Diaz,Joe,Stevenson,539.0,3221.0,0.0,71.0,49.0,47.0,27.0,14.0,8.0,1.0,1.0,10:37,3,3,5:00,F,Lightweight,M,Decision,Unanimous
Samy,Schiavo,Clay,Guida,2702.0,789.0,0.0,39.0,24.0,26.0,11.0,1.0,1.0,0.0,0.0,1:56,3,1,4:15,F,Lightweight,M,KO/TKO,Punches to Head From Mount
Samy,Schiavo,Per,Eklund,3109.0,789.0,0.0,104.0,92.0,42.0,31.0,5.0,1.0,5.0,0.0,4:03,3,3,1:47,F,Lightweight,M,Submission,Rear Naked Choke
Marcus,Aurelio,Clay,Guida,2702.0,3909.0,2.0,208.0,71.0,181.0,44.0,1.0,0.0,0.0,0.0,3:26,3,3,5:00,F,Lightweight,M,Decision,Split
Marcus,Aurelio,Evan,Dunham,3145.0,3909.0,1.0,175.0,70.0,161.0,58.0,1.0,1.0,0.0,0.0,1:01,3,3,5:00,F,Lightweight,M,Decision,Split
Marcus,Aurelio,Tyson,Griffin,2722.0,3909.0,0.0,227.0,144.0,175.0,92.0,3.0,3.0,0.0,0.0,6:19,3,3,5:00,F,Lightweight,M,Decision,Unanimous
Marcus,Aurelio,Hermes,Franca,2947.0,3909.0,0.0,127.0,65.0,122.0,60.0,0.0,0.0,0.0,0.0,0:02,3,3,5:00,F,Lightweight,M,Decision,Unanimous
Justin,James,Clay,Guida,2702.0,2412.0,0.0,125.0,93.0,52.0,26.0,4.0,2.0,2.0,0.0,7:32,3,2,4:42,F,Lightweight,M,Submission,Rear Naked Choke
Michel,Prazeres,Gilbert,Burns,3616.0,1166.0,0.0,122.0,46.0,122.0,46.0,4.0,1.0,0.0,0.0,0:00,3,3,5:00,F,Lightweight,M,Decision,Unanimous
Michel,Prazeres,Valmir,Lazaro,2090.0,1166.0,0.0,123.0,60.0,102.0,41.0,0.0,0.0,0.0,0.0,3:29,3,3,5:00,F,Lightweight,M,Decision,Split
Alexander,Yakovlev,Joel,Alvarez,4005.0,78.0,0.0,13.0,10.0,6.0,4.0,0.0,0.0,2.0,0.0,0:00,3,1,3:00,F,Lightweight,M,Submission,Armbar From Bottom Guard
Alexander,Yakovlev,Gray,Maynard,1798.0,78.0,0.0,61.0,27.0,55.0,21.0,17.0,2.0,0.0,0.0,2:54,3,3,5:00,F,Lightweight,M,Decision,Unanimous
Daniel,Zellhuber,Lando,Vannata,287.0,23.0,0.0,91.0,51.0,91.0,51.0,3.0,0.0,0.0,0.0,0:06,3,3,5:00,F,Lightweight,M,Decision,Unanimous
Daniel,Zellhuber,Trey,Ogden,1415.0,23.0,0.0,169.0,72.0,168.0,71.0,9.0,1.0,0.0,0.0,0:38,3,3,5:00,F,Lightweight,M,Decision,Unanimous
Marcos,Mariano,Lando,Vannata,287.0,1867.0,0.0,64.0,39.0,40.0,20.0,1.0,1.0,1.0,0.0,3:35,3,1,4:55,F,Lightweight,M,Submission,Kimura From Side Control
Marcos,Mariano,Claudio,Puelles,1152.0,1867.0,0.0,116.0,101.0,34.0,22.0,6.0,4.0,2.0,0.0,13:20,3,3,5:00,F,Lightweight,M,Decision,Unanimous
Mike,Davis,Gilbert,Burns,3616.0,3281.0,0.0,122.0,81.0,87.0,49.0,6.0,3.0,1.0,0.0,5:27,3,2,4:15,F,Lightweight,M,Submission,Rear Naked Choke
Dan,Moret,Gilbert,Burns,3616.0,1601.0,1.0,74.0,39.0,65.0,31.0,2.0,2.0,0.0,0.0,1:24,3,2,0:59,F,Lightweight,M,KO/TKO,Punch to Head In Clinch
Dan,Moret,Jared,Gordon,2773.0,1601.0,0.0,218.0,171.0,79.0,48.0,6.0,2.0,0.0,2.0,9:44,3,3,5:00,F,Lightweight,M,Decision,Unanimous
Dan,Moret,Alex,White,152.0,1601.0,0.0,104.0,70.0,82.0,49.0,3.0,2.0,3.0,0.0,3:27,3,3,5:00,F,Lightweight,M,Decision,Unanimous
Lukasz,Sajewski,Gilbert,Burns,3616.0,897.0,0.0,34.0,16.0,30.0,13.0,5.0,1.0,1.0,0.0,1:21,3,1,4:57,F,Lightweight,M,Submission,Armbar From Back Control
Lukasz,Sajewski,Nick,Hein,2601.0,897.0,0.0,137.0,64.0,126.0,54.0,3.0,1.0,0.0,0.0,0:56,3,3,5:00,F,Lightweight,M,Decision,Unanimous
Rashid,Magomedov,Gilbert,Burns,3616.0,1912.0,0.0,78.0,29.0,77.0,28.0,5.0,2.0,0.0,0.0,2:05,3,3,5:00,F,Lightweight,M,Decision,Unanimous
Rashid,Magomedov,Beneil,Dariush,3296.0,1912.0,0.0,134.0,73.0,120.0,60.0,5.0,0.0,0.0,0.0,4:10,3,3,5:00,F,Lightweight,M,Decision,Unanimous
Rashid,Magomedov,Bobby,Green,2728.0,1912.0,0.0,176.0,104.0,143.0,75.0,6.0,0.0,0.0,0.0,2:28,3,3,5:00,F,Lightweight,M,Decision,Split
